fov,cellID,rep,batch,leiden,umap_1,umap_2,x,y,z,nuc_volume(um3),doublet
1,442,2,2,1,5.884361,8.360695,1601.428,1258.132,25.567,312.599,0
1,445,2,2,1,5.5817556,8.228864,394.067,1249.715,25.151,971.761,1
1,454,2,2,1,4.158975,6.902355,344.06,1305.006,19.501,187.862,0
1,459,2,2,1,5.9267235,8.741496,1339.477,1342.617,21.804,352.943,0
1,466,2,2,1,5.838889,8.792778,432.788,1338.872,24.727,690.275,1
1,473,2,2,1,3.6905727,6.5358944,158.019,1385.49,24.948,335.221,0
1,477,2,2,1,3.3548849,6.1779895,570.81,1389.313,38.064,146.661,0
1,478,2,2,1,5.7008376,7.0425844,243.166,1402.906,25.959,304.21,0
1,487,2,2,1,4.7872257,9.376933,557.026,1435.234,24.912,972.641,1
1,488,2,2,1,4.4050665,8.969362,894.876,1442.362,29.856,234.271,0
1,489,2,2,1,4.5419993,7.9341526,1587.289,1447.689,26.477,389.738,0
1,490,2,2,1,3.6872928,4.8156595,933.474,1452.996,21.386,343.854,0
1,492,2,2,1,4.802992,8.821066,1689.757,1453.929,28.711,272.909,0
1,493,2,2,1,3.6268075,6.212872,361.395,1449.189,24.196,193.259,0
1,496,2,2,1,4.9216805,9.365934,979.881,1477.402,22.926,463.361,0
1,500,2,2,1,4.1011953,7.437179,1541.055,1492.313,30.046,287.615,0
1,503,2,2,1,4.5444713,7.693709,1505.01,1504.334,16.76,159.57,0
1,506,2,2,1,4.6106234,7.565641,595.511,1519.439,26.843,381.643,0
1,512,2,2,1,4.6374297,8.936684,1380.564,1532.394,25.288,637.715,1
1,513,2,2,1,5.139848,6.809167,353.921,1555.707,26.436,272.71,0
1,514,2,2,1,3.4143288,7.847595,462.964,1546.227,23.718,267.891,0
1,517,2,2,1,5.2370996,8.751217,1308.561,1570.096,26.802,474.883,0
1,518,2,2,1,3.90327,8.028034,1899.323,1563.12,18.282,182.268,0
1,521,2,2,1,3.9479027,6.631396,1498.631,1585.406,24.338,240.397,0
1,524,2,2,1,4.614724,8.97645,1367.538,1589.027,25.934,250.741,0
1,527,2,2,1,5.5057535,9.473928,1607.121,1603.491,26.475,298.683,0
1,528,2,2,1,5.037069,7.9186335,934.03,1601.082,23.55,300.715,0
1,529,2,2,1,4.8598537,7.2496924,1010.095,1614.303,25.131,304.738,0
1,531,2,2,1,4.6597137,9.060287,1908.756,1599.483,27.346,284.059,0
1,532,2,2,1,5.097867,3.9462628,242.834,1621.569,26.773,198.038,0
1,533,2,2,1,3.7086966,6.3752246,529.724,1634.43,25.947,440.586,0
1,534,2,2,1,4.5948176,7.018614,671.167,1619.605,19.633,179.411,0
1,545,2,2,1,5.2195745,10.002171,477.387,1684.582,17.787,177.109,0
1,547,2,2,1,4.2718663,5.8747168,791.933,1720.375,17.653,152.122,0
1,555,2,2,1,5.6684723,6.8770957,1831.676,1730.101,30.569,268.853,0
1,560,2,2,1,5.449613,7.156634,1798.007,1772.314,23.26,422.66,0
1,562,2,2,1,5.8803496,8.504416,945.939,1795.037,27.275,504.911,0
1,563,2,2,1,3.5850508,6.3266315,1453.368,1793.071,26.211,182.34,0
1,568,2,2,1,4.057717,7.526872,1915.331,1816.64,23.738,217.431,0
1,571,2,2,1,4.0347037,8.224929,1422.424,1820.781,13.191,113.697,0
1,572,2,2,1,3.7171738,7.0673437,1767.877,1850.544,24.97,704.838,1
1,573,2,2,1,3.373681,6.9216166,1457.695,1846.543,26.064,354.654,0
1,574,2,2,1,5.0586705,9.559342,1196.698,1857.63,23.781,524.066,0
1,576,2,2,1,4.5851865,8.896293,733.637,1858.299,23.569,439.438,0
1,578,2,2,1,4.295586,7.9797306,759.49,1902.431,29.963,229.942,0
1,579,2,2,1,4.037635,6.1041427,232.397,1907.779,21.425,184.825,0
1,581,2,2,1,3.59322,4.8927746,710.831,1918.085,26.332,237.612,0
1,582,2,2,1,3.6566586,5.6526136,662.819,1921.923,24.805,208.735,0
1,583,2,2,1,3.6429517,4.742941,1250.383,1922.101,24.284,234.682,0
1,592,2,2,1,3.407501,5.519915,1610.865,1980.687,24.208,176.579,0
1,623,2,2,1,3.8815403,6.1905355,106.772,1000.701,31.441,490.796,0
1,625,2,2,1,4.551133,7.0468907,166.635,1013.8,27.4,340.758,0
1,645,2,2,1,4.0429564,6.852379,84.057,1157.646,26.006,408.839,0
1,647,2,2,1,5.0328546,6.316969,164.425,1185.757,28.375,245.201,0
1,649,2,2,1,5.113046,6.631705,847.702,1206.549,24.568,237.65,0
1,657,2,2,1,5.137922,8.052616,740.141,1230.342,28.047,472.124,0
1,667,2,2,1,5.1426525,7.729314,227.252,1295.432,28.852,345.471,0
1,669,2,2,1,4.352949,8.247217,997.14,1303.551,26.58,309.831,0
1,670,2,2,1,5.992993,8.970787,1270.264,1300.805,26.321,562.845,0
1,681,2,2,1,4.1201587,8.506361,266.477,1342.216,22.529,447.777,0
1,683,2,2,1,3.9172108,7.4798536,864.764,1353.643,28.984,267.837,0
1,687,2,2,1,4.8813295,7.9551644,918.069,1358.99,26.599,397.331,0
1,694,2,2,1,5.4592285,6.8833766,1549.91,1371.277,24.185,352.221,0
1,697,2,2,1,5.543519,8.969679,1437.598,1387.768,26.898,513.728,0
1,703,2,2,1,4.390363,7.371492,106.675,1422.012,23.873,336.968,0
1,704,2,2,1,5.4043803,7.2695246,1248.593,1416.785,26.597,303.656,0
1,705,2,2,1,4.9582396,8.22661,1924.177,1404.271,27.971,354.672,0
1,709,2,2,1,4.067458,4.9369035,854.506,1438.752,27.953,431.996,0
1,713,2,2,1,4.076965,8.097858,801.37,1471.308,27.186,288.103,0
1,719,2,2,1,4.326994,3.764507,718.445,1466.992,27.708,298.612,0
1,722,2,2,1,3.7725027,7.2232537,565.179,1483.681,25.867,169.59,0
1,724,2,2,1,4.9192977,9.236326,306.873,1493.187,28.153,386.085,0
1,725,2,2,1,4.726463,5.7967916,1263.352,1496.672,23.255,283.053,0
1,734,2,2,1,4.377096,8.945703,1119.143,1529.707,21.509,454.413,0
1,739,2,2,1,3.8659961,7.8958583,942.126,1554.695,25.139,236.077,0
1,741,2,2,1,4.0227795,6.237177,1439.351,1566.55,26.343,406.285,0
1,743,2,2,1,3.674337,7.4399743,578.047,1574.575,25.202,297.243,0
1,746,2,2,1,4.748143,7.911467,1026.967,1576.68,25.402,540.176,0
1,748,2,2,1,4.828696,9.591017,788.796,1604.776,25.85,538.908,0
1,749,2,2,1,4.7386484,7.574044,1943.146,1621.903,26.956,364.475,0
1,752,2,2,1,4.3017087,7.5459304,929.449,1649.91,24.982,373.596,0
1,754,2,2,1,4.4923186,7.0151715,1016.425,1659.37,25.696,333.03,0
1,761,2,2,1,4.436024,8.567272,1613.184,1683.649,26.016,739.813,1
1,770,2,2,1,5.446957,6.4308763,1110.885,1726.172,25.627,303.767,0
1,772,2,2,1,5.950976,9.223202,363.63,1720.073,28.721,733.427,1
1,775,2,2,1,3.5150661,7.0190578,1744.48,1734.701,25.534,278.128,0
1,776,2,2,1,4.367612,8.894967,304.548,1749.505,25.342,259.342,0
1,777,2,2,1,5.7628174,7.1828647,424.441,1741.447,25.199,330.632,0
1,779,2,2,1,5.3169284,8.233712,1920.001,1741.825,27.307,286.615,0
1,788,2,2,1,4.155207,6.1485887,800.88,1796.337,24.943,432.977,0
1,791,2,2,1,4.901694,8.948482,1230.632,1787.648,24.87,528.097,0
1,794,2,2,1,3.9350371,6.440641,511.319,1812.903,26.821,281.746,0
1,798,2,2,1,5.3530354,6.0230427,415.264,1827.57,27.923,306.47,0
1,799,2,2,1,4.7970986,8.966709,74.399,1842.594,24.7,421.344,0
1,800,2,2,1,4.652651,9.10021,1935.496,1869.855,25.332,467.385,0
1,802,2,2,1,4.334932,8.440756,1700.461,1872.326,30.23,228.526,0
1,807,2,2,1,4.401282,8.566106,1725.834,1911.566,23.109,354.128,0
1,810,2,2,1,4.472522,8.2505865,282.042,1921.225,25.892,330.465,0
1,813,2,2,1,4.626458,8.217791,1797.369,1931.805,21.231,338.952,0
1,819,2,2,1,3.7236977,7.0103226,1696.32,1941.778,33.173,247.651,0
1,845,2,2,1,6.8660035,5.2693367,1882.305,962.159,33.218,258.958,0
1,851,2,2,1,4.3644,7.8233175,232.609,1048.527,27.397,412.799,0
1,853,2,2,1,4.1149526,5.207058,1663.044,1077.455,27.753,583.166,0
1,854,2,2,1,5.1357822,5.7652693,1868.866,1072.405,32.014,208.175,0
1,855,2,2,1,5.5640035,7.702083,672.923,1075.468,28.497,459.407,0
1,875,2,2,1,5.2261124,6.1898437,1348.012,1298.3,33.701,156.265,0
1,882,2,2,1,4.9359903,7.001922,1120.461,1348.74,31.999,257.297,0
1,887,2,2,1,3.4255488,7.174627,1186.739,1419.857,22.375,250.041,0
1,894,2,2,1,4.2880898,6.9329133,201.421,1515.906,28.14,339.976,0
1,896,2,2,1,4.977173,9.185508,1554.387,1532.546,28.139,414.173,0
1,905,2,2,1,4.5311966,7.263321,110.194,1638.257,25.961,487.431,0
1,917,2,2,1,6.1428328,7.167402,648.193,1748.911,27.176,297.864,0
1,922,2,2,1,3.6948752,5.585303,779.293,1832.648,38.32,136.461,0
1,924,2,2,1,5.843845,8.498107,1278.106,1879.706,26.303,461.306,0
1,928,2,2,1,3.762008,5.278692,617.031,1935.116,34.142,162.021,0
1,956,2,2,1,4.334721,6.7293186,421.322,1425.647,29.461,234.332,0
1,962,2,2,1,4.3611846,4.249349,1084.63,1470.437,40.227,124.444,0
1,964,2,2,1,4.5507865,6.6124654,1137.069,1469.685,30.718,272.954,0
1,969,2,2,1,3.644162,7.7885356,1840.763,1584.162,23.732,468.724,0
1,977,2,2,1,4.2084265,6.5228715,1964.288,1722.48,29.898,239.949,0
1,985,2,2,1,3.6627471,5.71663,499.685,1943.428,30.982,163.639,0
1,1012,2,2,1,5.677794,6.4075003,137.043,1544.307,35.248,209.101,0
1,1015,2,2,1,3.5128992,5.6811967,184.044,1724.624,35.016,168.643,0
1,1038,2,2,1,5.9504848,9.380491,514.261,1091.572,35.425,224.972,0
1,1039,2,2,1,4.2049155,7.0426,1689.815,1112.421,32.526,177.971,0
1,1073,2,2,1,4.1384234,5.1355553,1354.984,1817.226,33.567,142.317,0
1,1084,2,2,1,5.741854,5.8425364,68.571,949.071,36.541,196.476,0
2,143,2,2,1,5.3962665,5.272643,623.021,839.87,15.74,126.194,0
2,171,2,2,1,4.0949097,6.7999654,197.69,973.118,18.916,123.218,0
2,175,2,2,1,6.6566615,5.8431435,1138.102,1582.272,18.821,325.481,0
2,186,2,2,1,5.7750325,6.5012245,251.695,719.267,13.721,127.56,0
2,218,2,2,1,4.1641335,4.0713987,181.159,930.754,16.864,188.734,0
2,219,2,2,1,4.582858,4.7213397,125.379,944.566,20.761,184.05,0
2,265,2,2,1,7.678726,5.329627,951.788,815.301,22.944,407.77,0
2,273,2,2,1,4.65322,5.867872,301.922,1280.068,27.776,228.592,0
2,283,2,2,1,4.1065936,6.107172,1443.853,1997.721,23.908,282.613,0
2,296,2,2,1,5.9459324,7.352481,612.754,651.523,30.033,432.07,0
2,298,2,2,1,4.3083625,6.2253823,443.909,729.627,21.746,471.31,0
2,299,2,2,1,5.400747,9.373604,197.916,741.238,29.483,454.344,0
2,303,2,2,1,3.7902863,5.4619565,553.058,885.074,15.403,113.307,0
2,310,2,2,1,4.497239,8.68363,133.966,1030.265,25.807,452.431,0
2,321,2,2,1,4.884028,3.9161344,339.673,1253.12,14.778,166.036,0
2,340,2,2,1,5.741707,9.07061,253.938,571.665,23.904,1051.583,1
2,342,2,2,1,4.9934726,5.369063,656.825,610.638,29.688,134.23,0
2,347,2,2,1,6.4013457,6.9047837,597.327,691.855,23.23,444.835,0
2,349,2,2,1,5.9303875,6.454131,393.373,700.529,18.226,202.17,0
2,355,2,2,1,4.799736,6.964502,289.844,824.918,20.729,372.424,0
2,357,2,2,1,4.301638,4.917278,374.253,841.961,25.667,150.343,0
2,358,2,2,1,3.9359365,7.1243834,525.593,854.574,29.997,423.904,0
2,364,2,2,1,5.153758,7.10607,545.432,980.975,22.605,315.387,0
2,367,2,2,1,4.94165,7.800812,334.681,1035.757,25.607,420.146,0
2,373,2,2,1,6.609087,7.3112917,116.579,1180.116,24.062,448.588,0
2,386,2,2,1,6.778706,5.674073,516.352,1477.021,16.271,221.638,0
2,387,2,2,1,3.4126942,6.759728,90.292,1505.262,23.809,481.739,0
2,388,2,2,1,6.254336,6.0046,476.801,1517.394,26.95,283.897,0
2,389,2,2,1,5.574615,7.907719,92.295,1553.833,24.603,389.745,0
2,404,2,2,1,7.1540084,5.1195173,127.383,381.607,20.083,228.16,0
2,409,2,2,1,4.9137383,8.181338,137.229,605.126,27.355,801.807,1
2,420,2,2,1,3.8663886,7.103603,509.643,817.477,18.865,252.12,0
2,423,2,2,1,5.0534577,6.4477496,96.079,860.525,27.964,321.697,0
2,424,2,2,1,5.713315,7.167212,241.861,861.689,27.706,333.109,0
2,430,2,2,1,6.6705966,5.6662545,775.43,947.067,30.688,232.186,0
2,446,2,2,1,5.499324,5.785916,309.195,1400.86,31.025,341.032,0
2,449,2,2,1,5.04191,6.6846566,371.276,1519.422,26.704,304.696,0
2,450,2,2,1,6.820104,5.949092,426.204,1538.582,28.372,436.027,0
2,452,2,2,1,5.9479065,8.749207,226.89,1597.632,24.853,596.777,0
2,476,2,2,1,5.467233,6.9163346,414.073,647.79,21.31,225.59,0
2,485,2,2,1,6.990938,4.9549108,830.35,948.801,34.675,175.6,0
2,494,2,2,1,6.2005596,7.02724,82.06,1219.536,25.465,256.642,0
2,497,2,2,1,4.203537,4.0481644,402.413,1259.122,32.614,211.546,0
2,513,2,2,1,6.823698,6.056264,350.894,542.185,29.122,450.601,0
2,521,2,2,1,5.1799874,6.775554,660.291,874.048,33.037,267.201,0
2,523,2,2,1,4.365467,3.903719,347.275,1089.654,35.89,163.164,0
2,527,2,2,1,4.289571,8.67022,287.255,1208.38,28.915,447.376,0
2,535,2,2,1,5.2768154,5.5683374,328.574,1671.74,35.193,296.885,0
2,555,2,2,1,5.311263,6.635659,555.17,714.509,35.46,197.269,0
2,556,2,2,1,7.0914063,5.1898236,689.573,772.325,26.127,546.093,0
2,563,2,2,1,4.9232283,7.1657877,432.247,1091.297,27.912,230.107,0
2,600,2,2,1,4.6982126,5.7389655,398.091,803.37,32.681,293.532,0
2,606,2,2,1,4.7641215,9.480015,338.01,1183.075,29.044,145.609,0
2,614,2,2,1,5.905248,6.335943,201.961,1552.655,33.927,209.623,0
2,630,2,2,1,6.1905184,5.122834,1875.208,369.368,34.885,325.222,0
2,657,2,2,1,6.4592476,6.125795,1336.149,1433.572,32.416,291.885,0
2,660,2,2,1,4.4315286,4.860208,73.529,1604.138,32.798,161.628,0
2,676,2,2,1,5.2828064,4.568952,260.176,472.004,35.41,164.066,0
2,679,2,2,1,6.460207,5.263054,670.304,515.972,33.502,150.847,0
2,698,2,2,1,3.5742135,6.146188,343.586,1138.112,36.532,185.53,0
2,737,2,2,1,4.5603914,3.8113987,267.194,714.082,39.169,102.133,0
2,749,2,2,1,4.5072117,5.2405963,550.795,1137.538,36.447,120.961,0
3,83,2,2,1,6.5587983,5.578968,1716.924,121.265,10.805,113.596,0
3,85,2,2,1,5.764616,6.3523407,647.613,175.372,11.77,123.576,0
3,134,2,2,1,4.9691176,3.649951,1564.561,421.409,15.652,125.876,0
3,141,2,2,1,6.5372744,6.943301,988.952,1988.075,13.138,132.353,0
3,162,2,2,1,6.9171586,5.4083967,1150.411,1556.155,17.496,200.571,0
3,164,2,2,1,3.953379,5.897458,200.63,133.439,15.142,163.628,0
3,165,2,2,1,4.6223984,3.7354527,1069.204,194.663,14.685,138.267,0
3,176,2,2,1,4.417095,5.175821,1909.722,262.26,20.137,220.874,0
3,182,2,2,1,6.436571,8.126384,448.999,671.999,18.126,182.114,0
3,218,2,2,1,3.878344,4.4701495,563.205,1877.929,18.397,115.19,0
3,226,2,2,1,4.65067,8.606656,102.917,440.66,19.965,155.337,0
3,239,2,2,1,5.625636,6.689446,594.598,1971.968,18.612,130.249,0
3,256,2,2,1,6.4852843,7.0480533,366.542,1102.637,19.877,180.08,0
3,267,2,2,1,3.618206,4.9032674,484.434,1753.582,22.806,148.855,0
3,270,2,2,1,4.082033,6.0980678,580.937,1922.435,20.442,289.148,0
3,283,2,2,1,7.25584,5.8328676,723.95,586.185,21.672,257.366,0
3,293,2,2,1,5.9757733,7.7939725,432.227,1340.318,22.491,474.087,0
3,300,2,2,1,3.7229931,7.4336734,771.773,1653.215,22.403,440.496,0
3,301,2,2,1,3.5116076,6.393811,114.773,1685.813,23.639,187.721,0
3,302,2,2,1,6.441969,6.0016084,930.267,1697.449,28.349,290.96,0
3,319,2,2,1,6.6931715,9.048386,484.505,278.911,17.309,319.673,0
3,322,2,2,1,4.2392306,7.618788,114.768,388.55,25.152,319.556,0
3,325,2,2,1,4.350256,8.144578,501.789,435.353,22.909,353.282,0
3,326,2,2,1,6.1686993,6.714845,552.276,458.248,27.456,355.937,0
3,327,2,2,1,3.82971,8.174013,315.149,488.547,21.168,251.022,0
3,338,2,2,1,4.337526,5.2476063,113.978,852.919,23.066,152.337,0
3,342,2,2,1,4.7262063,8.808143,154.144,975.377,25.537,311.0,0
3,359,2,2,1,5.637273,6.8646426,222.99,1484.777,23.664,329.272,0
3,368,2,2,1,5.8254805,7.0322695,826.193,1650.248,26.838,350.874,0
3,371,2,2,1,5.0484166,7.215678,673.349,1724.682,25.271,314.292,0
3,374,2,2,1,6.0027795,7.9382944,863.624,1762.547,23.311,159.305,0
3,377,2,2,1,3.8092973,7.797907,525.529,1779.148,26.767,213.055,0
3,379,2,2,1,4.35591,6.688345,219.466,1830.231,27.053,297.055,0
3,380,2,2,1,4.318881,6.583075,304.671,1845.762,21.811,311.483,0
3,411,2,2,1,5.1067443,5.628221,627.118,296.831,21.175,206.462,0
3,412,2,2,1,4.241175,7.535491,156.488,291.137,20.649,276.091,0
3,416,2,2,1,5.1420302,8.40884,503.673,365.998,21.229,229.77,0
3,434,2,2,1,5.0964923,9.438705,360.481,645.47,22.723,725.587,1
3,437,2,2,1,5.552625,9.192951,313.473,690.378,27.789,617.049,0
3,439,2,2,1,5.7755504,8.990909,155.167,746.426,23.792,813.196,1
3,453,2,2,1,3.9973648,5.028716,80.219,979.916,21.803,266.071,0
3,476,2,2,1,4.602333,3.8689659,658.018,1551.527,27.79,162.392,0
3,479,2,2,1,3.6720476,7.2416706,225.115,1624.841,27.742,443.462,0
3,483,2,2,1,3.5314515,6.8836265,532.933,1671.116,28.721,252.603,0
3,484,2,2,1,5.049082,7.325985,210.088,1731.93,28.314,326.641,0
3,486,2,2,1,4.16908,6.72788,557.078,1832.313,25.204,244.158,0
3,487,2,2,1,3.8719072,7.5936537,917.938,1874.573,23.493,308.231,0
3,502,2,2,1,3.8777711,6.4035497,301.556,147.031,31.705,218.744,0
3,505,2,2,1,4.4413867,8.992057,361.293,230.746,28.557,301.842,0
3,510,2,2,1,4.316884,8.992892,71.876,273.025,27.205,565.932,0
3,511,2,2,1,4.8143826,7.725651,414.725,264.044,29.633,459.86,0
3,514,2,2,1,5.0136547,9.011839,420.081,308.553,26.682,291.267,0
3,515,2,2,1,4.6909404,6.706013,570.643,294.112,27.593,705.241,1
3,519,2,2,1,3.6710727,7.85561,609.461,372.001,28.231,505.659,0
3,527,2,2,1,5.7435365,9.008649,237.405,481.542,19.724,482.078,0
3,532,2,2,1,4.400615,3.8656378,217.815,541.569,38.253,116.283,0
3,534,2,2,1,4.1689105,6.669103,258.4,576.254,28.121,321.042,0
3,535,2,2,1,5.4170165,6.5438504,533.986,581.529,25.261,363.605,0
3,549,2,2,1,3.6986344,6.39297,159.443,900.665,29.225,502.761,0
3,553,2,2,1,5.1072445,4.4321103,464.602,945.894,25.997,230.388,0
3,556,2,2,1,5.1203065,7.8875957,352.07,1028.152,26.141,403.102,0
3,557,2,2,1,6.825934,5.4365134,417.667,1064.814,20.914,300.375,0
3,559,2,2,1,7.5702147,5.429438,488.973,1099.246,24.204,496.613,0
3,568,2,2,1,4.2107162,7.526706,83.828,1298.776,25.398,274.304,0
3,571,2,2,1,3.7225735,6.721623,385.488,1315.926,32.218,210.666,0
3,575,2,2,1,4.260915,3.8256114,156.845,1560.831,26.263,194.479,0
3,576,2,2,1,5.1313887,7.1795063,353.008,1580.246,24.206,630.586,0
3,579,2,2,1,3.8590841,8.305698,803.071,1579.314,33.63,337.483,0
3,582,2,2,1,3.3633866,6.310976,111.064,1638.458,36.029,183.512,0
3,583,2,2,1,5.690978,8.303346,324.565,1648.945,26.669,822.818,1
3,585,2,2,1,4.7030573,5.319046,851.826,1720.322,29.943,155.058,0
3,593,2,2,1,3.8319545,6.948404,639.922,1914.178,29.802,314.918,0
3,596,2,2,1,3.7377198,4.6469193,530.345,1955.657,24.743,322.683,0
3,601,2,2,1,3.9468393,7.152167,134.407,109.612,24.561,310.011,0
3,611,2,2,1,6.134847,7.055852,549.39,397.067,29.856,317.787,0
3,619,2,2,1,4.6033034,6.6289115,562.108,547.023,30.29,245.259,0
3,624,2,2,1,4.028723,5.837845,463.557,636.042,29.677,168.97,0
3,634,2,2,1,3.6149168,5.308736,205.252,938.046,34.122,154.096,0
3,647,2,2,1,4.6304903,4.5998816,1768.337,1393.746,29.679,222.288,0
3,649,2,2,1,4.2321897,5.892863,818.315,1458.424,30.498,195.458,0
3,656,2,2,1,4.5296783,4.811148,641.921,1595.587,32.207,158.552,0
3,675,2,2,1,5.0969844,6.433052,416.392,358.548,33.977,331.754,0
3,680,2,2,1,5.2979174,6.394427,399.965,821.514,21.764,238.58,0
3,683,2,2,1,3.7032754,6.761251,415.759,997.484,33.526,237.862,0
3,687,2,2,1,4.5423155,4.1919785,296.349,1272.368,37.461,111.657,0
3,689,2,2,1,6.559689,5.7227173,546.302,1307.44,27.744,479.972,0
3,692,2,2,1,4.336269,5.6062064,830.567,1348.562,34.338,235.573,0
3,694,2,2,1,5.147042,8.056678,455.807,1437.564,28.809,494.806,0
3,701,2,2,1,3.613752,5.906306,762.852,1729.634,36.574,156.074,0
3,722,2,2,1,4.615983,4.903503,103.816,569.297,35.98,184.018,0
3,725,2,2,1,4.1762514,5.2392616,235.121,883.563,36.029,250.502,0
3,755,2,2,1,4.4963775,4.200968,636.508,465.172,38.586,129.056,0
3,763,2,2,1,4.242681,5.962699,468.483,903.599,34.215,149.826,0
3,770,2,2,1,4.349833,4.7070007,868.774,1444.735,32.853,191.8,0
3,771,2,2,1,4.518583,4.8864846,428.567,1490.677,35.945,168.657,0
3,775,2,2,1,3.7106874,4.892882,627.206,1728.687,37.907,150.717,0
3,778,2,2,1,4.556371,7.2577004,728.379,1945.254,29.501,392.143,0
3,798,2,2,1,3.8759894,4.5072007,258.844,1263.491,37.795,133.177,0
3,802,2,2,1,3.8166106,5.246486,494.115,1640.862,28.428,262.156,0
3,832,2,2,1,6.817869,5.3199143,909.705,1315.823,35.669,154.045,0
3,834,2,2,1,6.0599947,4.9970407,1023.974,1817.684,40.168,122.518,0
3,859,2,2,1,4.398945,4.347095,248.09,1201.01,40.816,114.636,0
3,874,2,2,1,3.8274908,4.407215,213.341,158.758,40.045,126.274,0
0,34,1,1,2,9.771675,2.0563464,1074.204,909.849,13.271,137.034,0
0,61,1,1,2,10.772728,2.4648116,1228.999,996.958,14.709,310.332,0
0,63,1,1,2,11.876606,3.3404288,426.678,1074.784,14.432,277.128,0
0,95,1,1,2,11.880251,1.1167467,1308.622,798.174,17.027,416.623,0
0,119,1,1,2,9.7056055,1.7539786,1815.296,1228.307,15.547,253.815,0
0,217,1,1,2,10.218525,1.9128149,1499.48,1133.614,17.28,284.311,0
0,246,1,1,2,11.797964,4.0522776,873.544,974.996,21.714,407.314,0
0,247,1,1,2,12.426779,4.278282,715.913,1139.022,20.606,280.152,0
0,253,1,1,2,12.283413,3.8262866,322.667,1363.994,23.654,196.882,0
0,269,1,1,2,12.59867,3.0772662,1105.985,1029.004,25.055,558.673,0
0,270,1,1,2,10.10788,2.4224656,1299.12,1063.755,24.536,555.116,0
0,272,1,1,2,9.972881,0.46435624,1555.664,1123.523,18.356,186.278,0
0,282,1,1,2,9.392751,3.0094962,171.583,1491.108,20.92,380.168,0
0,309,1,1,2,12.904601,3.0989456,578.11,878.553,26.142,449.501,0
0,312,1,1,2,10.102753,1.7702802,753.442,1020.28,24.588,322.164,0
0,313,1,1,2,11.8688965,0.018980684,1064.315,1092.364,27.669,102.138,0
0,318,1,1,2,11.614739,-0.26188636,1122.461,1200.712,22.326,128.401,0
0,351,1,1,2,11.988314,3.1099033,1786.669,898.449,26.733,375.394,0
0,356,1,1,2,12.445483,4.1531663,554.736,1089.446,24.337,326.428,0
0,359,1,1,2,11.3679495,4.027773,456.635,1160.799,21.972,426.392,0
0,366,1,1,2,9.531941,3.6135116,1951.519,1350.63,28.509,304.248,0
0,399,1,1,2,12.125066,1.8588928,1391.798,633.054,28.44,505.694,0
0,400,1,1,2,12.590887,2.5856159,1528.739,709.801,27.625,461.969,0
0,402,1,1,2,12.137694,1.4474876,681.655,936.238,28.545,274.709,0
0,403,1,1,2,11.884934,1.7882419,1969.794,942.196,27.915,410.505,0
0,404,1,1,2,12.364101,2.443653,229.669,952.842,27.484,535.32,0
0,405,1,1,2,11.852772,4.2878613,1656.087,982.708,29.322,171.937,0
0,409,1,1,2,10.924697,3.5325851,1912.066,1154.321,27.256,469.101,0
0,410,1,1,2,10.5545635,-0.32706404,1848.731,1167.989,28.328,308.337,0
0,467,1,1,2,9.835555,1.8873715,1553.25,872.436,26.854,298.556,0
0,468,1,1,2,12.757548,3.4276307,1417.656,887.547,32.732,319.686,0
0,469,1,1,2,11.891389,0.9926387,497.211,1050.102,27.519,325.004,0
0,471,1,1,2,11.385133,4.2656145,973.307,1107.199,31.286,241.397,0
0,478,1,1,2,12.4480295,4.0331964,212.692,1315.362,29.478,420.464,0
0,539,1,1,2,12.706596,3.1687114,1201.496,702.392,29.334,512.224,0
0,541,1,1,2,11.72289,0.5465438,1095.109,764.842,30.511,271.58,0
0,543,1,1,2,9.773284,1.9126629,1660.214,928.875,28.598,300.357,0
0,553,1,1,2,12.428022,3.9754336,386.528,1317.85,31.645,290.464,0
0,608,1,1,2,9.894712,0.016863655,810.124,684.328,30.719,482.439,0
0,609,1,1,2,12.465885,2.3964038,770.077,731.719,30.221,437.356,0
0,612,1,1,2,12.541785,3.8266811,1031.184,899.334,32.586,373.981,0
0,618,1,1,2,12.462358,3.870823,667.343,1157.742,34.99,298.105,0
0,660,1,1,2,12.503903,3.8142633,1731.313,942.803,34.156,257.825,0
0,662,1,1,2,11.317787,-1.0481831,1139.883,1164.332,31.866,205.929,0
0,694,1,1,2,11.128255,-0.5694505,1745.41,706.844,34.495,249.603,0
0,695,1,1,2,10.639902,-0.109817326,1507.92,844.605,34.625,233.589,0
0,696,1,1,2,12.284698,4.402212,1501.413,926.668,34.781,349.559,0
0,735,1,1,2,10.309073,0.19347258,1608.333,885.676,35.27,348.031,0
0,736,1,1,2,11.397465,2.2385416,705.453,999.929,35.657,263.058,0
0,741,1,1,2,12.4935255,2.5154338,499.169,1118.978,34.532,239.214,0
0,744,1,1,2,12.69407,2.8587248,432.337,1256.438,37.387,393.713,0
0,776,1,1,2,12.152271,1.3815702,442.482,1034.315,35.685,347.575,0
0,777,1,1,2,13.857916,4.1517982,1524.213,1075.98,35.693,294.196,0
0,784,1,1,2,11.982905,3.955224,146.383,1298.757,35.591,293.166,0
0,819,1,1,2,12.189012,3.6093068,1649.991,1038.821,36.967,298.673,0
0,846,1,1,2,11.606139,4.6792355,1974.31,1117.566,38.659,185.774,0
