0,1,2,3,4
0.0068493150684931,0.015625,0.0380228136882129,0.0227272727272727,0.0019305019305019
0.0038527397260273,0.0078125,0.0114068441064638,0.0113636363636363,0.0057915057915057
0.0042808219178082,0.0234375,0.494296577946768,0.0,0.0057915057915057
0.0004280821917808,0.0,0.0114068441064638,0.0,0.0
0.0025684931506849,0.0078125,0.0152091254752851,0.0113636363636363,0.0038610038610038
0.0038527397260273,0.0,0.0836501901140684,0.0795454545454545,0.0019305019305019
0.0004280821917808,0.0234375,0.0760456273764258,0.0,0.0019305019305019
0.0008561643835616,0.015625,0.3916349809885932,0.0,0.0
0.0025684931506849,0.0,0.0304182509505703,0.0,0.0096525096525096
0.0136986301369863,0.015625,0.870722433460076,0.0,0.0347490347490347
0.0068493150684931,0.0390625,0.4220532319391635,0.0227272727272727,0.0038610038610038
0.0012842465753424,0.015625,0.0342205323193916,0.0,0.0
0.0021404109589041,0.0,0.2243346007604562,0.0,0.1119691119691119
0.0004280821917808,0.1015625,0.0,0.0,0.0
0.0136986301369863,0.0859375,0.0,0.0,0.0
0.0128424657534246,0.859375,0.0,0.0,0.0
0.0008561643835616,0.46875,0.0038022813688212,0.0,0.0019305019305019
0.0042808219178082,0.0546875,0.0038022813688212,0.0,0.0
0.0145547945205479,0.9375,0.0152091254752851,0.0,0.0
0.004708904109589,0.7265625,0.1254752851711026,0.0454545454545454,0.0038610038610038
0.0051369863013698,0.21875,0.0,0.0,0.0019305019305019
0.0064212328767123,0.2734375,0.0228136882129277,0.0227272727272727,0.0019305019305019
0.0068493150684931,0.5703125,0.0456273764258555,0.0227272727272727,0.0038610038610038
0.0008561643835616,0.265625,0.0456273764258555,0.0,0.0
0.0012842465753424,0.9296875,0.0494296577946768,0.034090909090909,0.0019305019305019
0.0,0.0078125,0.0,0.0,0.0
,,,,
0.0004280821917808,0.1328125,0.0,0.0,0.0057915057915057
0.0029965753424657,0.03125,0.0076045627376425,0.0113636363636363,0.0
0.0,0.1015625,0.0038022813688212,0.0113636363636363,0.0
0.0081335616438356,0.140625,0.0456273764258555,0.0454545454545454,0.027027027027027
0.0021404109589041,0.03125,0.0038022813688212,0.0113636363636363,0.0019305019305019
0.0012842465753424,0.0,0.0038022813688212,0.0,0.0
0.0051369863013698,0.03125,0.0114068441064638,0.0,0.0019305019305019
0.0025684931506849,0.671875,0.0190114068441064,0.0,0.0
0.0012842465753424,0.0078125,0.0114068441064638,0.0,0.0
0.0,0.046875,0.0,0.0,0.0
0.0004280821917808,0.125,0.0076045627376425,0.0,0.0019305019305019
0.0008561643835616,0.015625,0.0038022813688212,0.0,0.0038610038610038
0.0025684931506849,0.0078125,0.0,0.0,0.0
0.004708904109589,0.015625,0.0038022813688212,0.0113636363636363,0.0
0.0492294520547945,0.0078125,0.0114068441064638,0.0113636363636363,0.0926640926640926
0.0029965753424657,0.0078125,0.0,0.0113636363636363,0.0038610038610038
0.0085616438356164,0.0,0.0,0.0,0.0019305019305019
0.4387842465753425,0.0078125,0.0456273764258555,0.0227272727272727,0.025096525096525
0.0021404109589041,0.0,0.0,0.0,0.0
0.0325342465753424,0.015625,0.0,0.0113636363636363,0.0
0.1194349315068493,0.0078125,0.0076045627376425,0.0113636363636363,0.0077220077220077
0.0132705479452054,0.0625,0.0038022813688212,0.0,0.0
0.0051369863013698,0.0078125,0.0,0.0,0.0019305019305019
0.009417808219178,0.015625,0.0038022813688212,0.0,0.2799227799227799
0.0072773972602739,0.03125,0.0076045627376425,0.0113636363636363,0.0714285714285714
0.0025684931506849,0.046875,0.0038022813688212,0.0,0.2007722007722007
0.0051369863013698,0.0,0.0076045627376425,0.0113636363636363,0.0057915057915057
0.0025684931506849,0.0,0.0038022813688212,0.0,0.0057915057915057
0.0004280821917808,0.015625,0.0,0.0,0.0888030888030888
0.0038527397260273,0.015625,0.0038022813688212,0.0113636363636363,0.0057915057915057
0.0102739726027397,0.0,0.1444866920152091,0.0681818181818181,0.0656370656370656
0.0029965753424657,0.03125,0.0038022813688212,0.0227272727272727,0.0405405405405405
0.0055650684931506,0.0078125,0.0038022813688212,0.0,0.0077220077220077
0.0008561643835616,0.0,0.0076045627376425,0.0,0.0038610038610038
0.0012842465753424,0.0078125,0.0038022813688212,0.0,0.0019305019305019
0.0055650684931506,0.0859375,0.0038022813688212,0.0113636363636363,0.0926640926640926
0.0025684931506849,0.0,0.0038022813688212,0.0,0.0019305019305019
0.0029965753424657,0.0078125,0.0,0.0,0.0
0.0102739726027397,0.0078125,0.0076045627376425,0.0,0.0038610038610038
0.0068493150684931,0.015625,0.0,0.0227272727272727,0.054054054054054
0.0008561643835616,0.0,0.0038022813688212,0.0,0.0019305019305019
0.0008561643835616,0.03125,0.0076045627376425,0.0113636363636363,0.0637065637065637
0.0025684931506849,0.0078125,0.0038022813688212,0.0,0.0
0.0008561643835616,0.015625,0.0,0.0,0.0
0.0008561643835616,0.0,0.0038022813688212,0.0,0.0019305019305019
0.0034246575342465,0.0078125,0.0114068441064638,0.0,0.0
0.0124143835616438,0.3125,0.2015209125475285,0.2272727272727272,0.0038610038610038
0.0055650684931506,0.0078125,0.0,0.0227272727272727,0.0057915057915057
0.004708904109589,0.0,0.0,0.0,0.0019305019305019
0.0025684931506849,0.046875,0.0038022813688212,0.0113636363636363,0.0038610038610038
0.0038527397260273,0.0234375,0.0,0.0113636363636363,0.0019305019305019
0.0017123287671232,0.0,0.0038022813688212,0.0,0.0019305019305019
,,,,
0.0179794520547945,0.015625,0.0152091254752851,0.0113636363636363,0.0038610038610038
0.0008561643835616,0.0,0.0038022813688212,0.0,0.0
0.0025684931506849,0.0078125,0.0,0.0,0.0
0.0004280821917808,0.09375,0.0038022813688212,0.0,0.0057915057915057
0.0008561643835616,0.0703125,0.0038022813688212,0.0113636363636363,0.0019305019305019
0.011986301369863,0.0078125,0.0380228136882129,0.0113636363636363,0.0019305019305019
0.0077054794520547,0.0390625,0.11787072243346,0.1477272727272727,0.0154440154440154
0.0025684931506849,0.0,0.0076045627376425,0.0227272727272727,0.0
0.0012842465753424,0.0,0.0,0.0,0.0
0.0051369863013698,0.015625,0.0304182509505703,0.0,0.0
0.0102739726027397,0.0,0.0,0.0,0.0057915057915057
0.0025684931506849,0.0,0.0038022813688212,0.0,0.0019305019305019
0.0,0.0,0.0,0.0,0.0038610038610038
0.0,0.0078125,0.0,0.0,0.0019305019305019
0.0017123287671232,0.015625,0.0076045627376425,0.0,0.0
0.0059931506849315,0.015625,0.0038022813688212,0.0113636363636363,0.0019305019305019
0.0111301369863013,0.0390625,0.0304182509505703,0.0113636363636363,0.0
0.0012842465753424,0.0234375,0.0076045627376425,0.0,0.0
0.0008561643835616,0.0,0.0,0.0,0.0019305019305019
