paint name,start,H3pSer10,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,RAD51,SUZ12,H4K16ac,MED1,HDAC1,NANOG,POU5F1,ZSCAN4,MuERVL-Gag,OTX1/OTX2,WHSC2/NELF-A,SOX2,KLF4,BRD4,PCNA,RBAP48,HA-tag,ZMYM2/RAMP,SALL4,CPSF6,CyclinT1,rDNA,LINE1,SINEB1,Telomere,MinSat,E-Cadherin,MajSat,Control,Malat1_RNA,LINE1_RNA,SINEB1_RNA,MERVLP1_RNA,MERVLP2_RNA,TERRA_RNA,18k_intron,ITS1_RNA,Rnu3b_RNA,MajSat_sense_RNA,Rnu2_RNA,MajSat_antisense_RNA,polyA_RNA,n_rad_score,n_per_dist(um),c_rad_score,c_surf_dist(um),c_alpha1_dist(um),trans_score,paint
320,113525000,0.1399599999999999,-0.040465,0.2995799999999999,0.19934,0.21682,0.152575,0.338675,0.069157,0.361185,0.1958599999999999,-0.19196,0.6280100000000001,0.0907194999999999,0.23664,-0.001888,0.5560149999999999,0.20661,0.297085,0.4897349999999999,0.51721,0.222545,-0.1400599999999999,0.153915,0.181485,0.347025,0.281995,0.30166,0.1050099999999999,-0.25615,0.141125,0.2449099999999999,0.1234649999999999,0.407015,0.36043,0.1964449999999999,0.23359,0.126095,0.379095,0.355415,0.23429,0.0832165,0.41081,0.331635,0.3068349999999999,0.331045,0.5102,0.35968,0.23603,0.265295,0.43658,0.3508449999999999,0.210855,0.34035,0.43255,0.293335,0.32391,0.1315299999999999,0.2032499999999999,0.123475,0.327425,0.214795,0.208945,0.058909,0.21504,-0.2199349999999999,0.8031900000000001,0.012816,-0.2069099999999999,-0.25232,0.1008,-0.43173,0.2400549999999999,-0.1390549999999999,0.0279139999999999,0.079832,0.437,0.44122,-0.074602,0.320735,-0.356375,-0.353545,0.25718,-0.078537,0.303695,0.19449,0.8627420806784678,0.7933182528167777,0.7409726919527004,0.4199120308846317,0.2315794075564469,0.7447127979042872,4.8323
321,115025000,0.3204599999999999,0.11118,0.80315,0.69359,0.6593450000000001,0.177535,0.557015,0.40287,0.67194,0.5535749999999999,-0.073432,0.33592,0.5467,0.60442,0.172035,0.77878,0.601715,0.698945,0.6300749999999999,0.705635,0.577135,0.02875,0.533205,0.50223,0.66835,0.79588,0.76444,0.40241,-0.185285,0.5315650000000001,0.737035,0.6144799999999999,0.7801400000000001,0.6577999999999999,0.5096,0.4905099999999999,0.37503,0.51698,0.6931700000000001,0.63444,0.5441,0.7054600000000001,0.680095,0.52642,0.3744699999999999,0.860025,0.60154,0.6759,0.58513,0.5562,0.45492,0.2537049999999999,0.448145,0.586145,0.55845,0.52199,0.46787,0.56653,0.55583,0.37987,0.5659000000000001,0.587275,0.483145,0.5205500000000001,-0.2197599999999999,0.66349,0.413935,-0.1992,-0.24773,0.0035929999999999,-0.4263499999999999,0.34704,0.026179,0.13683,0.36602,0.5751850000000001,0.60048,-0.049929,0.550505,-0.3505,-0.343175,0.34225,0.22219,0.43545,0.2772099999999999,0.830055872122256,1.020016211477543,0.6811939855357536,0.5374044048142038,0.2803505421654146,0.693069306930693,4.83675
322,116525000,0.2686799999999999,0.0778214999999999,0.60222,0.5267999999999999,0.472855,0.144625,0.43705,0.2866,0.521455,0.4242799999999999,-0.1200099999999999,0.43847,0.38397,0.49371,0.1366,0.68526,0.44867,0.58709,0.51369,0.599005,0.43256,-0.0441334999999998,0.38193,0.333,0.5504249999999999,0.613445,0.61497,0.305785,-0.216885,0.37554,0.58023,0.440075,0.634575,0.555285,0.41096,0.401105,0.27454,0.425465,0.525995,0.4840799999999999,0.3864999999999999,0.6056699999999999,0.5761350000000001,0.445735,0.3309999999999999,0.7368250000000001,0.5017849999999999,0.511455,0.442255,0.54871,0.4402399999999999,0.24761,0.463615,0.535315,0.44411,0.495155,0.349475,0.461555,0.3922849999999999,0.4371849999999999,0.46915,0.4390349999999999,0.3503,0.4433899999999999,-0.2187199999999999,0.68008,0.293115,-0.20459,-0.24905,0.029099,-0.426275,0.292985,-0.0259585,-0.0017915,0.21081,0.5004850000000001,0.54421,-0.062897,0.449885,-0.3518049999999999,-0.35064,0.26534,0.13777,0.33445,0.21659,0.8349931113909669,0.9709748891711724,0.7033533247069623,0.5039603051165051,0.2695180202525404,0.7147777712019885,5.01185
323,118025000,0.0944334999999999,-0.0725224999999999,0.1679,0.0659165,0.0761755,0.133245,0.23917,-0.0584815,0.228965,0.1025599999999999,-0.2337999999999999,0.653025,-0.0529354999999999,0.10918,-0.0418095,0.43993,0.092773,0.1965549999999999,0.403995,0.4148199999999999,0.1190499999999999,-0.19699,0.026794,0.074959,0.2464899999999999,0.1403499999999999,0.14829,0.047513,-0.29724,0.0414045,0.1455449999999999,0.01125,0.25793,0.235505,0.12816,0.1544799999999999,0.037231,0.2841749999999999,0.23675,0.070343,-0.0291745,0.26535,0.21514,0.25033,0.2887,0.39804,0.268525,0.0526585,0.1550949999999999,0.2856149999999999,0.3245949999999999,0.207555,0.284595,0.3344149999999999,0.1852,0.24097,-0.0090655,0.09971,0.029434,0.28164,0.1199849999999999,0.12944,-0.0464255,0.080868,-0.215385,0.6103350000000001,-0.067605,-0.2096649999999999,-0.257385,0.1157099999999999,-0.4383599999999999,0.16784,-0.184975,-0.097717,-0.0213989999999999,0.31789,0.3395899999999999,-0.086884,0.2506049999999999,-0.3595399999999999,-0.36172,0.1741599999999999,-0.148835,0.18857,0.0886565,0.8682146507654627,0.7342659935012756,0.7637649648371753,0.4008664399373195,0.2162785794685572,0.750958755161115,4.895
324,119525000,0.2282449999999999,0.0570134999999999,0.5490950000000001,0.420685,0.341095,0.244675,0.503195,0.15864,0.4731449999999999,0.365465,-0.13959,0.4720899999999999,0.22263,0.389245,0.1014299999999999,0.6346149999999999,0.3793,0.4890849999999999,0.580025,0.639355,0.4160399999999999,-0.0951049999999999,0.30802,0.3436749999999999,0.4922799999999999,0.53434,0.581005,0.2933549999999999,-0.2363099999999999,0.3019699999999999,0.4826149999999999,0.301685,0.6227199999999999,0.537045,0.35175,0.39277,0.28679,0.51777,0.62219,0.46084,0.242585,0.5320400000000001,0.44853,0.3986849999999999,0.31596,0.6539349999999999,0.42584,0.418755,0.403205,0.432335,0.4131899999999999,0.2301099999999999,0.36461,0.475235,0.377555,0.395555,0.2509949999999999,0.3729099999999999,0.3423499999999999,0.332895,0.3674199999999999,0.39208,0.253945,0.3326599999999999,-0.2138249999999999,0.6531,0.107235,-0.199825,-0.24982,0.05257,-0.4285699999999999,0.285295,-0.0634435,-0.011762,0.1575099999999999,0.448585,0.46379,-0.066329,0.4238949999999999,-0.353205,-0.34329,0.28292,0.038935,0.33497,0.1766099999999999,0.8317927393405986,0.9729592678123322,0.7170795098012483,0.4814586881848443,0.2575326274030551,0.7125445368171022,5.172499999999999
325,121025000,0.60583,0.35473,1.3967,1.2987,1.1689,0.27989,0.8473200000000001,0.8296,1.0293,0.94871,0.11596,0.079853,1.1843,1.074,0.49167,1.0426,1.0037,1.2652,0.8444299999999999,0.95118,0.93973,0.2235,1.08,0.94627,1.0599,1.5516,1.4615,0.72628,-0.076909,0.96476,1.5646,1.1105,1.2705,1.0776,0.8831600000000001,0.8290799999999999,0.70176,0.7931600000000001,1.179,1.2899,1.2179,1.0895,1.0168,0.78906,0.4192,1.112,0.99503,1.3114,1.0631,0.78346,0.5949399999999999,0.32925,0.51494,0.78471,0.8634799999999999,0.8077300000000001,1.0203,0.99599,1.1459,0.44122,1.0567,0.94628,1.0269,1.1266,-0.21001,0.63684,0.88126,-0.18211,-0.2371599999999999,-0.13143,-0.40792,0.5069600000000001,0.2897099999999999,0.13596,0.71699,0.7362,0.75725,-0.013584,0.8157300000000001,-0.3325,-0.31851,0.44091,0.61315,0.5694100000000001,0.41995,0.7784177306723368,1.4214452715651271,0.6687494595206146,0.5886894972202616,0.2932056313785813,0.6122448979591837,4.5113
326,122525000,0.44356,0.24698,1.1639,1.0114,0.90603,0.24285,0.7207399999999999,0.58973,0.8256399999999999,0.75879,-0.019062,0.27418,0.8559399999999999,0.83091,0.34734,0.8952200000000001,0.79255,1.0071,0.75034,0.87269,0.8044,0.091094,0.77284,0.7195199999999999,0.8491200000000001,1.16,1.1329,0.5393399999999999,-0.12783,0.7116100000000001,1.0936,0.86782,1.0793,0.8824700000000001,0.66813,0.66445,0.53072,0.65792,0.99239,0.98767,0.81763,0.8994,0.89338,0.59154,0.4062699999999999,1.0298,0.79737,1.0232,0.79745,0.68621,0.51221,0.29316,0.47103,0.64417,0.7296199999999999,0.66309,0.6675800000000001,0.78147,0.8632,0.4645,0.7985300000000001,0.7796,0.7451300000000001,0.78209,-0.21713,0.6617,0.5241100000000001,-0.19003,-0.23633,-0.042326,-0.41605,0.4495699999999999,0.095794,0.049666,0.45388,0.6178100000000001,0.62334,-0.045554,0.6460199999999999,-0.34515,-0.33696,0.33962,0.33738,0.4627,0.28524,0.821272861154456,1.1736430185913969,0.71026475950131,0.5131215284698101,0.2629403556678609,0.6340782122905028,4.3644
327,124025000,0.200225,0.042281,0.6992,0.423985,0.375065,0.189735,0.49738,0.16018,0.48533,0.4181049999999999,-0.144205,0.495455,0.28945,0.391945,0.1168399999999999,0.66174,0.3935399999999999,0.49258,0.5680149999999999,0.64546,0.485325,-0.0779404999999999,0.305135,0.37054,0.501625,0.556235,0.63447,0.236275,-0.22426,0.2954449999999999,0.555945,0.28185,0.7080850000000001,0.572965,0.3092749999999999,0.36727,0.2472,0.398405,0.63383,0.48563,0.337365,0.51029,0.5026999999999999,0.38465,0.32827,0.702735,0.493695,0.47213,0.435745,0.4205,0.38353,0.2270249999999999,0.3588099999999999,0.51803,0.39294,0.3973449999999999,0.1803,0.36113,0.37046,0.390215,0.3660449999999999,0.39694,0.2349349999999999,0.3215749999999999,-0.2136699999999999,0.658525,0.13404,-0.2007,-0.247875,0.0503275,-0.43046,0.2094099999999999,-0.0901375,-0.0250654999999999,0.1741099999999999,0.4534899999999999,0.4768949999999999,-0.0653455,0.4212399999999999,-0.35219,-0.34895,0.27354,0.039301,0.3241199999999999,0.16945,0.8469512716879051,0.9454954375078408,0.7806040295194702,0.3906858398906547,0.2018881154434235,0.647913043478261,4.33365
328,125525000,0.39439,0.2043299999999999,1.1517,0.8123199999999999,0.6511399999999999,0.28741,0.72136,0.4181399999999999,0.7430100000000001,0.72664,-0.048785,0.37058,0.5957100000000001,0.6559,0.33778,0.83501,0.68505,0.94045,0.74079,0.8688600000000001,0.8012600000000001,0.0289509999999999,0.61402,0.62708,0.7601899999999999,1.0627,1.0584,0.50078,-0.14969,0.61123,1.0749,0.62346,1.0902,0.92108,0.5364899999999999,0.6164,0.54271,0.58329,0.94954,0.8975,0.69481,0.80347,0.76094,0.58292,0.43383,1.0084,0.6845600000000001,0.85156,0.69815,0.64342,0.46816,0.24402,0.42623,0.6221,0.6319899999999999,0.56623,0.4780399999999999,0.6460199999999999,0.72895,0.47285,0.65828,0.69262,0.56993,0.6287,-0.2136699999999999,0.75939,0.38065,-0.19479,-0.24398,-0.014893,-0.42007,0.35889,0.021586,0.048399,0.33374,0.53876,0.56008,-0.049885,0.54579,-0.34799,-0.33826,0.32594,0.18513,0.39189,0.24978,0.8197292428273052,1.1055523575728827,0.7384856963134543,0.4713651218496049,0.2389827207362485,0.6283524904214559,4.601
329,127025000,0.3347,0.06894,0.66528,0.52653,0.51069,0.12992,0.4520399999999999,0.25434,0.53279,0.51178,-0.14562,0.50267,0.46545,0.49267,0.1626,0.69267,0.4978399999999999,0.61041,0.5355,0.59751,0.5259,-0.041783,0.37414,0.40876,0.54379,0.63563,0.61125,0.24714,-0.21099,0.3634699999999999,0.65551,0.4332399999999999,0.63002,0.5565899999999999,0.40966,0.37395,0.2722199999999999,0.5007,0.56807,0.50417,0.37303,0.58207,0.57865,0.4202399999999999,0.34724,0.7482,0.49708,0.52484,0.46541,0.49333,0.42638,0.19449,0.39279,0.50213,0.4556,0.46825,0.33114,0.44463,0.43015,0.39947,0.43112,0.43286,0.3384,0.41731,-0.21923,0.5081399999999999,0.31759,-0.19867,-0.2510199999999999,0.031956,-0.42576,0.26663,-0.075573,-0.013355,0.20065,0.4421199999999999,0.44526,-0.065294,0.44588,-0.35475,-0.34723,0.25295,0.088282,0.31666,0.20668,0.8471478546894412,0.912455586850072,0.755686636976837,0.4410756125017399,0.2372342517442995,0.6835443037974683,4.7519
330,128525000,0.23929,0.056549,0.5572699999999999,0.4339399999999999,0.41538,0.16645,0.45595,0.18525,0.47301,0.39033,-0.14253,0.48717,0.3354,0.39583,0.099497,0.61603,0.41042,0.5011800000000001,0.51666,0.57376,0.46838,-0.077287,0.3029699999999999,0.37636,0.4976399999999999,0.5389,0.5087,0.2375699999999999,-0.21455,0.31563,0.5274,0.36139,0.5669,0.51902,0.39227,0.34902,0.2434,0.49685,0.4989399999999999,0.4084,0.28486,0.52665,0.51045,0.36039,0.29863,0.66765,0.44303,0.44481,0.39061,0.44008,0.41431,0.22113,0.38211,0.46942,0.39746,0.42058,0.2566,0.40368,0.35438,0.37362,0.35649,0.40904,0.26465,0.36123,-0.2187599999999999,0.53822,0.2895,-0.19357,-0.25211,-0.011281,-0.42845,0.25231,-0.0919799999999999,-0.013459,0.1735799999999999,0.47903,0.4769,-0.055603,0.43537,-0.35035,-0.34748,0.28267,0.10101,0.35566,0.17288,0.8418623509590859,0.9312338146354916,0.7560443808420931,0.4352502065873183,0.2277893681764464,0.6703910614525139,4.5618
331,130025000,0.35422,0.1802099999999999,0.8836200000000001,0.76335,0.67156,0.22514,0.58705,0.49108,0.69348,0.66268,-0.063095,0.39532,0.6158399999999999,0.6285,0.23576,0.77152,0.70485,0.77689,0.6652,0.72739,0.75085,0.061921,0.59346,0.6198199999999999,0.73247,0.8718299999999999,0.83744,0.46492,-0.16693,0.5886399999999999,0.80747,0.6774399999999999,0.86444,0.7159300000000001,0.66371,0.5573199999999999,0.46571,0.6431,0.80512,0.7174,0.61762,0.68896,0.71627,0.46791,0.39857,0.92913,0.647,0.7544,0.6543899999999999,0.5444399999999999,0.46931,0.23623,0.40901,0.5766399999999999,0.6009,0.54389,0.49723,0.6653399999999999,0.6682100000000001,0.44175,0.6080300000000001,0.63576,0.5693699999999999,0.53937,-0.2143699999999999,0.4805399999999999,0.48443,-0.19143,-0.24579,-0.024582,-0.41701,0.3456,0.065755,0.038718,0.36941,0.56228,0.58738,-0.04361,0.58334,-0.34811,-0.34273,0.3347699999999999,0.24223,0.42771,0.24175,0.8242202689710235,1.0880352837854912,0.7340829445498378,0.4825630506065245,0.2489522886254339,0.6294117647058823,4.6048
332,131600000,0.4935199999999999,0.29641,1.3754,1.1296,0.94374,0.31178,0.8886700000000001,0.7521899999999999,0.94078,0.96188,0.026949,0.15141,0.95673,0.92701,0.40712,0.8942,1.0089,1.1595,0.82325,0.96684,0.98722,0.15919,0.92558,0.8389200000000001,0.95099,1.2626,1.2471,0.64678,-0.097521,0.8458899999999999,1.2695,1.0124,1.2513,1.0688,0.78572,0.75445,0.6765899999999999,0.67255,1.11,1.0967,0.97542,1.0022,1.0259,0.71909,0.45452,1.1897,0.8367100000000001,1.1213,0.91056,0.73228,0.56284,0.27007,0.49458,0.7205600000000001,0.81887,0.74019,0.7916,0.9693,1.0113,0.42444,0.90411,0.93125,0.91384,0.8521200000000001,-0.21686,0.7097600000000001,0.63932,-0.18915,-0.24199,-0.13716,-0.40685,0.54115,0.16977,0.0938929999999999,0.62376,0.66842,0.67874,-0.032585,0.73753,-0.34249,-0.32181,0.37917,0.4600399999999999,0.51705,0.31468,0.7944961993242484,1.2969695450859842,0.7322040819747907,0.4738788860765821,0.2456698903679305,0.5793650793650794,4.4907
333,133100000,0.34121,0.16068,1.0271,0.79369,0.67684,0.22149,0.69399,0.47013,0.7067,0.6663899999999999,-0.053062,0.30672,0.62262,0.6551,0.2619599999999999,0.7574,0.69253,0.81412,0.68904,0.80267,0.69113,0.074808,0.64461,0.6242300000000001,0.74966,0.90568,0.93331,0.46342,-0.1562,0.57757,0.88713,0.7066600000000001,1.004,0.8266,0.6462600000000001,0.56114,0.45525,0.50168,0.8505799999999999,0.78578,0.65299,0.7498,0.79195,0.5292899999999999,0.41767,0.99048,0.65387,0.8031699999999999,0.6734,0.60472,0.49612,0.221,0.41816,0.65571,0.63684,0.56345,0.5119100000000001,0.70248,0.68233,0.41726,0.66697,0.65935,0.60019,0.57939,-0.2149199999999999,0.80961,0.4515399999999999,-0.18982,-0.24684,-0.066201,-0.41928,0.36941,0.021153,0.031186,0.40457,0.5667800000000001,0.5982,-0.055687,0.57821,-0.34592,-0.3362199999999999,0.3513199999999999,0.27301,0.4339399999999999,0.29058,0.8182959760965852,1.0947796295432166,0.7814802875037877,0.3932038810163456,0.2057164455557595,0.5884476534296029,4.3342
334,134600000,0.37673,0.12617,0.8801200000000001,0.78135,0.68157,0.1797099999999999,0.56081,0.47688,0.6903699999999999,0.6269600000000001,-0.0592669999999999,0.40314,0.64202,0.68909,0.2434199999999999,0.75217,0.66822,0.76958,0.60534,0.68406,0.65499,0.09907,0.62385,0.56472,0.75489,0.8498700000000001,0.8852200000000001,0.4007199999999999,-0.1572,0.5362899999999999,0.80721,0.7013199999999999,0.89035,0.73325,0.58578,0.50912,0.39925,0.49385,0.7420399999999999,0.71453,0.59502,0.69035,0.78191,0.53637,0.39691,0.90192,0.64251,0.75453,0.62861,0.5542100000000001,0.51865,0.24935,0.4661399999999999,0.66283,0.59923,0.5648,0.56717,0.6433399999999999,0.64594,0.42449,0.68534,0.63974,0.6340899999999999,0.6056199999999999,-0.2152,0.7511399999999999,0.4455699999999999,-0.19127,-0.24838,-0.001327,-0.42396,0.33518,0.0875799999999999,0.06649,0.45629,0.58946,0.62238,-0.048785,0.59754,-0.33975,-0.33471,0.36212,0.34307,0.4515399999999999,0.30309,0.8197103819150899,1.1051311226928844,0.7586522614724148,0.4373357377034708,0.2335450750844077,0.6125,4.5921
335,136100000,0.29553,0.062221,0.62042,0.52036,0.4269699999999999,0.18042,0.4706399999999999,0.23388,0.50153,0.44111,-0.12262,0.52693,0.338,0.4347,0.1353,0.66065,0.43918,0.55423,0.5126,0.60935,0.54088,-0.028392,0.38239,0.45805,0.56099,0.60117,0.6480899999999999,0.27064,-0.21261,0.3363,0.54703,0.41143,0.68134,0.57593,0.40673,0.39004,0.27393,0.5029100000000001,0.6221899999999999,0.4967,0.3692,0.51346,0.53033,0.43786,0.36982,0.6987399999999999,0.5371600000000001,0.5198,0.4505,0.45158,0.45531,0.23918,0.41876,0.54561,0.4203199999999999,0.4947899999999999,0.29464,0.42232,0.43037,0.39289,0.4336,0.45602,0.33702,0.42162,-0.21753,0.62298,0.19195,-0.19971,-0.25253,0.093889,-0.42921,0.2966,-0.0415139999999999,-0.0008269999999999,0.21547,0.47492,0.4949199999999999,-0.060877,0.44533,-0.3485,-0.34364,0.30256,0.10081,0.37024,0.1917,0.8446038579269565,0.9262609732421688,0.7711111212797348,0.4053034255867061,0.2014260700740961,0.6261261261261262,4.5144
336,137600000,0.45798,0.21026,0.9972,0.93711,0.8642700000000001,0.21628,0.66914,0.63007,0.80782,0.78256,-0.011585,0.27014,0.86664,0.85825,0.3527099999999999,0.8311,0.8227200000000001,0.95229,0.70357,0.79814,0.8788600000000001,0.16119,0.78276,0.66256,0.85574,1.036,1.0068,0.52098,-0.13294,0.7089,1.007,0.8992100000000001,0.97309,0.83893,0.6856,0.6185,0.5385800000000001,0.60778,0.83126,0.86556,0.7942899999999999,0.81623,0.8774,0.6614800000000001,0.42145,1.0132,0.7637,0.947,0.74292,0.6705,0.52775,0.26698,0.48225,0.6643,0.7058,0.6292800000000001,0.6987800000000001,0.81415,0.79967,0.45515,0.75757,0.78308,0.7649199999999999,0.73552,-0.2182599999999999,0.60535,0.6031,-0.19232,-0.24388,-0.066909,-0.4171899999999999,0.39402,0.11483,0.12853,0.49716,0.60125,0.6120399999999999,-0.042658,0.62707,-0.34278,-0.33504,0.3463,0.3633699999999999,0.4541199999999999,0.29909,0.8006940494959802,1.2118706678977924,0.7080972049057789,0.5378081879543788,0.2788897804630873,0.6193353474320241,4.7547
337,139100000,0.10122,-0.054933,0.25842,0.1526799999999999,0.13767,0.1296,0.28543,0.00535,0.31221,0.19285,-0.19942,0.72582,0.04798,0.22043,-0.014868,0.46388,0.18192,0.30389,0.4165899999999999,0.45829,0.3185199999999999,-0.1384099999999999,0.10369,0.14978,0.3281699999999999,0.26816,0.26136,0.063411,-0.26339,0.071019,0.22523,0.0883019999999999,0.38547,0.30446,0.1839,0.20519,0.10933,0.23546,0.29969,0.14997,0.0911039999999999,0.31728,0.36321,0.27507,0.3481599999999999,0.50727,0.40079,0.17638,0.25246,0.3150699999999999,0.36664,0.1902299999999999,0.33681,0.40016,0.29444,0.3147,0.040145,0.16676,0.081036,0.3277,0.20978,0.19746,0.022687,0.15842,-0.21622,0.5041100000000001,-0.044195,-0.19894,-0.26024,0.13695,-0.44547,0.12872,-0.18977,-0.059813,0.049847,0.36219,0.38836,-0.077747,0.3088599999999999,-0.35139,-0.357,0.2405,-0.076727,0.29706,0.13581,0.8570808549475953,0.7906907258890858,0.7871959276550203,0.3867156579014994,0.2013830210752193,0.6836734693877551,4.4523
338,140600000,0.24795,0.032195,0.5099,0.34018,0.28764,0.1706599999999999,0.43938,0.11889,0.42408,0.33985,-0.1612,0.65174,0.21906,0.3189599999999999,0.054754,0.59816,0.29286,0.4487,0.51791,0.57935,0.41805,-0.093407,0.26603,0.27725,0.4392899999999999,0.45553,0.49631,0.18407,-0.21704,0.22032,0.42283,0.24524,0.59072,0.49435,0.2927,0.30737,0.22748,0.33219,0.4534399999999999,0.35935,0.2521199999999999,0.4594399999999999,0.47588,0.35564,0.36608,0.65988,0.4736899999999999,0.3529199999999999,0.35679,0.40551,0.427,0.2007,0.43778,0.4709,0.3809099999999999,0.3944,0.17747,0.34962,0.2908699999999999,0.38163,0.32903,0.34196,0.17554,0.29136,-0.21628,0.54201,0.079247,-0.1997799999999999,-0.25333,0.081817,-0.42807,0.17602,-0.1323,-0.013969,0.1381,0.4142899999999999,0.41612,-0.066541,0.38097,-0.35204,-0.34824,0.25731,-0.0161669999999999,0.31349,0.17293,0.8456110354387766,0.8666827819268441,0.7912819992165626,0.3806749122493782,0.1981239824578686,0.6432160804020101,4.5186
339,142100000,0.34694,0.15902,0.93872,0.75447,0.64547,0.23063,0.62573,0.41695,0.67018,0.69143,-0.075826,0.38735,0.57707,0.63046,0.2600099999999999,0.75549,0.65818,0.7925800000000001,0.64367,0.75363,0.78109,0.0088659999999999,0.6018899999999999,0.59217,0.74459,0.9215,0.91171,0.4294699999999999,-0.16842,0.52822,0.87459,0.62913,0.91493,0.79232,0.58681,0.52972,0.48401,0.52742,0.79235,0.74997,0.62554,0.7017800000000001,0.77989,0.54019,0.37085,0.92294,0.62885,0.7513,0.60801,0.54482,0.47451,0.2126699999999999,0.4620399999999999,0.5816399999999999,0.61461,0.5351,0.44827,0.6452899999999999,0.66294,0.41908,0.57835,0.61928,0.56009,0.5474399999999999,-0.21864,0.4892899999999999,0.26382,-0.19319,-0.246,0.028939,-0.41846,0.34483,-0.017088,0.077758,0.32165,0.52908,0.56267,-0.051236,0.5425399999999999,-0.3476599999999999,-0.3419,0.33259,0.20496,0.40726,0.21331,0.8248722570489344,1.0865491329011776,0.7660324221796182,0.4310568244357473,0.220760410694587,0.5971563981042654,4.2525
340,143600000,0.47145,0.3328,1.3754,1.1298,0.97901,0.33415,0.86113,0.74397,0.9394,0.9801,0.031518,0.15779,0.97062,0.90491,0.45419,0.92005,0.97728,1.1784,0.84829,0.96956,1.0689,0.099489,0.88461,0.90185,0.96658,1.3786,1.3366,0.69075,-0.10169,0.8556799999999999,1.3375,0.96373,1.281,1.1137,0.83142,0.7750100000000001,0.78904,0.6994100000000001,1.1859,1.1613,1.026,0.96573,1.0462,0.7297,0.44218,1.1217,0.8448899999999999,1.1346,0.88003,0.67648,0.51036,0.26632,0.45616,0.72373,0.8239,0.67019,0.7345,0.94809,1.0172,0.50367,0.90211,0.90707,0.86541,0.8480700000000001,-0.21654,0.61424,0.50048,-0.1868,-0.23865,-0.11888,-0.4108,0.46097,0.1140099999999999,0.1456299999999999,0.60027,0.67333,0.68462,-0.038681,0.70385,-0.34047,-0.32616,0.40369,0.44454,0.52352,0.2744,0.7923064210322819,1.2917102274690553,0.7528317343795093,0.4468201796749307,0.2144632101439,0.5440251572327044,4.0861
341,145100000,0.5783,0.3443,1.29765,1.2307,1.05835,0.2810699999999999,0.7689349999999999,0.83165,0.99161,1.01375,0.0890975,0.117985,1.165,1.0735,0.4511199999999999,0.937775,1.01635,1.1688,0.781525,0.86124,1.0395,0.3218,1.03595,0.856735,1.0396,1.3591,1.2994500000000002,0.6981,-0.0806855,0.91891,1.3218,1.1254499999999998,1.1595,1.0071,0.8185800000000001,0.7758700000000001,0.6620199999999999,0.6911400000000001,1.0976499999999998,1.12555,1.1188,1.0038,1.0393,0.76787,0.449975,1.1176,0.96049,1.1981,1.0203,0.72698,0.58187,0.335795,0.538635,0.82158,0.908285,0.8439000000000001,0.942615,1.0089,1.0727,0.5182199999999999,1.0717,0.952225,1.09995,1.0007,-0.2148449999999999,0.55456,0.72647,-0.17326,-0.23603,-0.12493,-0.40075,0.54017,0.274395,0.330905,0.75464,0.7375,0.7680149999999999,-0.0200289999999999,0.8313950000000001,-0.33453,-0.316255,0.4430699999999999,0.68591,0.58135,0.46596,0.7826223752831374,1.3489557746259444,0.7355339425788296,0.4878358303015662,0.2310490599683863,0.5480738304472781,3.9806
342,146600000,0.19016,0.012071,0.40608,0.31675,0.30553,0.13202,0.3356699999999999,0.17197,0.45009,0.35606,-0.16293,0.54196,0.19619,0.32524,0.060388,0.5212600000000001,0.33866,0.41544,0.48073,0.51317,0.3942199999999999,-0.078548,0.25813,0.27758,0.4596399999999999,0.40648,0.40216,0.1912,-0.2331599999999999,0.2529099999999999,0.39154,0.27431,0.50122,0.41912,0.29951,0.29378,0.20193,0.31554,0.41095,0.30189,0.26774,0.42627,0.44551,0.3535,0.2963699999999999,0.59078,0.49406,0.34003,0.38521,0.42681,0.34881,0.2252199999999999,0.37137,0.4581399999999999,0.3568199999999999,0.39785,0.19364,0.35809,0.25709,0.37288,0.32729,0.31121,0.22664,0.25979,-0.2143,0.3281,0.069352,-0.1907599999999999,-0.2516199999999999,0.035706,-0.4208199999999999,0.22589,-0.026381,0.070682,0.19767,0.43249,0.47156,-0.0575309999999999,0.4187899999999999,-0.35074,-0.34435,0.27686,0.064937,0.34213,0.2197599999999999,0.8438035844660954,0.9143264237266164,0.783952437141518,0.4186514452972192,0.2140053341711839,0.6462093862815884,4.3456
