paint name,start,H3pSer10,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,RAD51,SUZ12,H4K16ac,MED1,HDAC1,NANOG,POU5F1,ZSCAN4,MuERVL-Gag,OTX1/OTX2,WHSC2/NELF-A,SOX2,KLF4,BRD4,PCNA,RBAP48,HA-tag,ZMYM2/RAMP,SALL4,CPSF6,CyclinT1,rDNA,LINE1,SINEB1,Telomere,MinSat,E-Cadherin,MajSat,Control,Malat1_RNA,LINE1_RNA,SINEB1_RNA,MERVLP1_RNA,MERVLP2_RNA,TERRA_RNA,18k_intron,ITS1_RNA,Rnu3b_RNA,MajSat_sense_RNA,Rnu2_RNA,MajSat_antisense_RNA,polyA_RNA,n_rad_score,n_per_dist(um),c_rad_score,c_surf_dist(um),c_alpha1_dist(um),trans_score,paint
800,102025000,0.15986,-0.034627,0.037087,0.1289799999999999,0.099105,-0.055423,0.37206,-0.0260709999999999,0.16816,-0.004122,-0.10321,0.3253,-0.12322,0.06234,-0.06521,0.3569199999999999,0.16083,0.17297,0.38965,0.4279,0.23598,-0.0557549999999999,0.14468,0.46245,0.11994,-0.043776,0.066854,0.0115319999999999,-0.32619,-0.018105,-0.0879409999999999,-0.066934,-0.037282,0.21945,0.30257,-0.066426,-0.049954,0.65245,0.10255,-0.02046,0.071777,0.35288,-0.030036,0.26403,0.35818,0.18245,0.1019,0.022098,0.16688,0.107,0.33724,0.060994,0.19237,0.42732,0.11548,0.1746,-0.0382389999999999,0.064356,0.049255,0.23451,-0.002023,0.0242439999999999,-0.07251,0.1094599999999999,-0.26359,0.4389,0.10966,-0.18479,-0.18338,-0.051199,-0.4471699999999999,0.37249,-0.1943099999999999,-0.070703,0.01626,0.34614,0.39311,-0.11448,0.17,-0.32613,-0.36805,0.17035,-0.18911,0.30538,0.23394,0.8582090823028847,0.9514018841739542,0.7754321866064084,0.4580062401620906,0.246065817816929,0.6993865030674846,5.2867
801,103525000,0.49932,0.15734,0.43799,0.6601100000000001,0.65838,0.047973,0.5394800000000001,0.4156399999999999,0.61928,0.40236,0.33566,0.1047,0.39224,0.59454,0.18753,0.68167,0.53832,0.69208,0.7018,0.77176,0.7039300000000001,0.23601,0.5724100000000001,0.91202,0.54172,0.5835899999999999,0.59651,0.37931,-0.23679,0.5139199999999999,0.35838,0.51442,0.3942,0.66656,0.67752,0.28907,0.20321,0.9945,0.43067,0.45114,0.54709,0.66691,0.39315,0.5784600000000001,0.80794,0.71045,0.39583,0.59216,0.59749,0.60511,0.65441,0.339,0.4022199999999999,0.6408,0.58462,0.53303,0.32927,0.51894,0.5049,0.4011699999999999,0.44719,0.38414,0.42382,0.42443,-0.2631199999999999,0.39195,0.73821,-0.1795,-0.1298,-0.15572,-0.44373,0.94344,-0.08771,0.13691,0.498,0.4759199999999999,0.53156,-0.10367,0.48012,-0.31375,-0.31554,0.2173,0.22514,0.39631,0.41256,0.815946335068671,1.2989975679413277,0.6987541863922136,0.6212792685684749,0.3258643116960319,0.6592592592592592,5.6982
802,105025000,0.84626,0.37445,0.78932,1.3335,1.5603,-0.099724,0.40062,1.1827,1.1831,1.0101,0.8389700000000001,-0.2295699999999999,1.3514,1.3303,0.42353,1.0093,1.0903,1.3929,0.85672,0.83109,1.1578,0.94983,1.2169,1.0679,1.0989,1.5937,1.214,0.7062,-0.12111,1.1475,0.92382,1.4837,0.7864800000000001,1.0719,0.99143,0.62148,0.3784,0.84452,0.62715,1.0036,1.2133,1.0155,1.0135,0.8959299999999999,1.0511,1.1263,0.8997799999999999,1.2807,1.1786,1.2292,1.0252,0.63489,0.79346,0.8691700000000001,1.2184,1.0013,1.0691,1.0399,1.0582,0.61032,0.98919,0.7722600000000001,1.2829,0.95463,-0.2583,0.1967,1.9368,-0.17488,-0.013228,-0.26657,-0.424,0.69949,0.23301,0.38169,1.4021,0.67832,0.7245199999999999,-0.080211,1.1287,-0.30053,-0.25201,0.27528,1.0025,0.5319,0.80987,0.7420443330842088,1.8744861660835204,0.6535254608660875,0.6954229690868171,0.3240222320172579,0.5412621359223301,4.6883
803,106525000,0.776,0.34,0.82252,1.2474,1.4132,-0.059264,0.46696,1.0507,1.1423,0.96464,0.7408399999999999,-0.19487,1.2213,1.194,0.41028,0.97221,1.0557,1.3767,0.8792700000000001,0.91948,1.13,0.60518,1.1177,1.1118,1.0029,1.5123,1.2001,0.68883,-0.14488,1.0576,0.92406,1.2599,0.82176,1.0984,0.94664,0.59611,0.3982699999999999,0.87929,0.6643,0.99572,1.1227,1.0186,0.96358,0.89722,1.0342,1.1708,0.77652,1.21,1.1101,1.1671,0.90185,0.5876899999999999,0.7115600000000001,0.84764,1.1729,0.93918,0.87777,0.98551,1.0229,0.59741,0.91244,0.80425,1.1143,0.8584700000000001,-0.25952,0.15544,1.7644,-0.17132,-0.035985,-0.25764,-0.4332399999999999,0.64083,0.071145,0.3318,1.2665,0.64766,0.68714,-0.085796,0.96772,-0.3042,-0.26399,0.26315,0.8114600000000001,0.50446,0.64775,0.7552705633492836,1.7985735675203118,0.7063710512333911,0.6015798889953886,0.2920866223482461,0.5209424083769634,4.6116
804,108025000,0.61339,0.24561,0.7237,0.98423,0.94101,0.021753,0.61974,0.63069,0.91265,0.7347899999999999,0.54724,-0.071911,0.70955,0.8907299999999999,0.30695,0.91033,0.8529899999999999,1.0875,0.85014,1.0098,1.1025,0.36536,0.8193799999999999,1.2265,0.8503700000000001,1.0879,0.93613,0.5361600000000001,-0.19226,0.77851,0.58804,0.8479399999999999,0.68281,0.96249,0.85124,0.45438,0.3602,1.1742,0.7034100000000001,0.78123,0.8197200000000001,0.86306,0.68029,0.74515,1.1036,1.0154,0.5873,0.93935,0.86131,0.92018,0.75367,0.45952,0.54113,0.7863100000000001,0.93086,0.75031,0.53213,0.8036399999999999,0.79624,0.5038100000000001,0.68134,0.6321899999999999,0.74426,0.60718,-0.26175,0.12735,1.0311,-0.17452,-0.1059,-0.21144,-0.44103,0.58418,-0.024328,0.21354,0.79804,0.55567,0.60045,-0.094033,0.68291,-0.30967,-0.28976,0.23568,0.4993899999999999,0.44427,0.4893699999999999,0.7799639577934625,1.611449152038444,0.7426286657150638,0.5385937319528175,0.2776098227310716,0.5532994923857868,4.9921
805,109525000,0.76066,0.3056999999999999,0.76616,1.17165,1.2386,-0.0464065,0.5230199999999999,0.921305,1.10095,0.973305,0.692065,-0.176225,1.0647,1.1541,0.3639849999999999,0.939385,1.04725,1.3005,0.94499,0.96214,1.1476,0.6250399999999999,1.0221,1.2114,1.0138,1.3120500000000002,1.0684,0.653295,-0.141595,0.97422,0.7081850000000001,1.2190500000000002,0.74737,1.0698,1.0031,0.5509550000000001,0.3994649999999999,1.0940500000000002,0.6872499999999999,0.8943599999999999,1.0298,0.97913,0.946715,0.88013,1.0864,1.1126,0.74021,1.1133,1.0457,1.10725,0.88425,0.561465,0.6680649999999999,0.865825,1.14545,0.8730900000000001,0.833985,0.97382,0.92826,0.57812,0.86126,0.701605,1.0593499999999998,0.81214,-0.2598,0.1333599999999999,1.4922,-0.172875,-0.061489,-0.25474,-0.437565,0.66947,0.0934739999999999,0.299315,1.11945,0.624565,0.67327,-0.086832,0.8947700000000001,-0.304175,-0.26141,0.25642,0.788,0.49454,0.6257299999999999,0.7619044756885863,1.7519235425991386,0.7097316924559776,0.6169669118954032,0.3045955836943915,0.5318955160252683,4.8649
806,111025000,0.695865,0.25186,0.714325,1.014,1.08295,-0.088563,0.44045,0.804295,0.902475,0.8088200000000001,0.550975,0.0380439999999999,0.9275,0.94273,0.25746,0.8212,0.89615,1.1721,0.8025500000000001,0.78703,1.02455,0.44679,0.89542,1.0157,0.7914749999999999,1.1407500000000002,0.95144,0.50841,-0.18491,0.8072900000000001,0.797275,1.0017,0.65276,0.90841,0.831105,0.40757,0.27486,0.819875,0.5504199999999999,0.762275,0.864105,0.86911,0.76759,0.78345,0.883535,0.97128,0.66452,0.952315,0.89575,0.923515,0.837045,0.51523,0.60231,0.76875,0.954175,0.796675,0.6452600000000001,0.809715,0.787145,0.562575,0.691775,0.62305,0.8175600000000001,0.6824600000000001,-0.26199,0.127195,1.49785,-0.17257,-0.068174,-0.162075,-0.4406899999999999,0.6700999999999999,-0.036711,0.226905,0.867175,0.54925,0.5871900000000001,-0.093182,0.7047,-0.31103,-0.28758,0.2358199999999999,0.49357,0.438865,0.53146,0.7884815192468309,1.478494265337812,0.7352691837195512,0.5711785496679751,0.2854367485272004,0.5620767494356659,5.0506
807,112525000,0.36727,0.0779135,0.27818,0.36026,0.328365,-0.044618,0.4290849999999999,0.19495,0.34535,0.279345,0.0730799999999999,0.26395,0.117625,0.2747349999999999,0.0143005,0.4969849999999999,0.3943299999999999,0.495065,0.5478149999999999,0.541185,0.53765,0.026445,0.325835,0.7413000000000001,0.300465,0.238435,0.3066649999999999,0.157385,-0.28606,0.19504,0.205135,0.20188,0.2185599999999999,0.4553799999999999,0.5011749999999999,0.0579169999999999,0.0646114999999999,0.706905,0.29763,0.195635,0.27716,0.538575,0.21239,0.424225,0.530315,0.453995,0.28335,0.26608,0.3652149999999999,0.32691,0.5100850000000001,0.1925799999999999,0.3091399999999999,0.5489649999999999,0.38226,0.355555,0.098656,0.28491,0.231685,0.389665,0.1753899999999999,0.19312,0.114495,0.252555,-0.26391,0.070491,0.41151,-0.176625,-0.16394,-0.0632135,-0.448175,0.400115,-0.17252,0.0016029999999999,0.192925,0.4131799999999999,0.432185,-0.1088599999999999,0.28066,-0.321655,-0.34602,0.19667,-0.06034,0.34307,0.3043099999999999,0.8387702403642606,1.0772935370842474,0.7915193524566794,0.4525945926847445,0.2392011411970045,0.6218380753316555,5.0677
808,114025000,0.58899,0.19418,0.59007,0.7218399999999999,0.5932,0.10664,0.73302,0.38255,0.68672,0.69191,0.3083599999999999,0.13938,0.3421099999999999,0.6200600000000001,0.18648,0.70186,0.86508,0.93919,0.81944,0.9585,1.1158,0.1567599999999999,0.6008899999999999,1.2934,0.6270600000000001,0.62062,0.67933,0.4416899999999999,-0.22383,0.50273,0.45365,0.56809,0.55558,0.90396,0.78982,0.30816,0.34141,1.2212,0.58635,0.54669,0.6140800000000001,0.76322,0.51678,0.66225,0.95601,0.84215,0.4516699999999999,0.64608,0.6989,0.6546,0.767,0.37593,0.39426,0.71841,0.77896,0.6068,0.26624,0.64425,0.56794,0.47236,0.46068,0.48613,0.42845,0.42145,-0.26297,0.063438,0.61111,-0.17281,-0.1462099999999999,-0.14976,-0.45055,0.57024,-0.13039,0.10849,0.40805,0.4654899999999999,0.5158,-0.10534,0.4179199999999999,-0.31649,-0.31522,0.2101,0.098626,0.39046,0.2987599999999999,0.8165858143342658,1.2780541745844802,0.7427187716583394,0.5600642102459206,0.3016473707274077,0.6107594936708861,5.7119
809,115525000,0.62661,0.2081599999999999,0.5947899999999999,0.7781100000000001,0.65334,0.128465,0.73718,0.432875,0.741485,0.69997,0.38088,0.073399,0.41946,0.6674549999999999,0.2126449999999999,0.73592,0.86625,0.96222,0.825375,0.979645,1.13,0.1904849999999999,0.6297200000000001,1.3078500000000002,0.67578,0.70457,0.71786,0.4913,-0.214715,0.566665,0.4561299999999999,0.606355,0.55777,0.92424,0.8096300000000001,0.3628949999999999,0.3741799999999999,1.2395,0.6257250000000001,0.592875,0.656085,0.7952899999999999,0.54662,0.702075,0.998735,0.8766849999999999,0.482125,0.71112,0.7412799999999999,0.70363,0.81262,0.40885,0.421145,0.74334,0.825575,0.651545,0.29585,0.669985,0.599095,0.477555,0.5110600000000001,0.49485,0.4786199999999999,0.47528,-0.2646699999999999,0.1099149999999999,0.66299,-0.17467,-0.14002,-0.175155,-0.4507,0.65891,-0.12945,0.13193,0.45495,0.476535,0.53227,-0.10533,0.4620799999999999,-0.31467,-0.3028,0.21163,0.17651,0.39109,0.32236,0.8066461725483831,1.3672967075798197,0.7443049904530805,0.5533714683118243,0.294957204291508,0.6007604562737643,5.69075
810,117025000,0.8506799999999999,0.31432,0.80921,1.1114,1.0545,0.10272,0.72775,0.7106899999999999,1.0293,0.93722,0.65386,-0.10948,0.8062199999999999,0.98754,0.37143,0.94223,1.0263,1.3092,0.96525,1.1108,1.304,0.40315,0.92794,1.4502,0.92542,1.2731,1.0724,0.66223,-0.15703,0.90434,0.72106,0.96561,0.8174,1.125,1.0745,0.55356,0.4799899999999999,1.2665,0.7962199999999999,0.92264,0.99643,1.0121,0.7881,0.86946,1.1527,1.1185,0.66815,1.1064,1.0373,1.0535,1.0003,0.5613,0.5837899999999999,0.854,1.1222,0.8980600000000001,0.6117,0.92188,0.92154,0.5443899999999999,0.80109,0.69715,0.81303,0.71245,-0.25966,0.1229099999999999,1.0673,-0.1696099999999999,-0.098366,-0.24399,-0.44378,0.89789,-0.014815,0.281,0.79483,0.5709,0.6249399999999999,-0.095769,0.7083699999999999,-0.3065199999999999,-0.27034,0.24503,0.4974699999999999,0.45273,0.43553,0.7731304927444143,1.657786744941088,0.7159698432584309,0.6077076122508558,0.3122379310119452,0.5504587155963303,5.3104
811,118525000,0.86129,0.31724,0.76778,1.1686,1.1549,0.059224,0.65385,0.78359,1.092,0.8848,0.71414,-0.19824,0.8611700000000001,1.0939,0.40442,0.99577,0.99422,1.3262,0.99564,1.0882,1.2298,0.4661899999999999,0.97585,1.4544,1.0095,1.3459,1.1067,0.69162,-0.15277,0.98609,0.70778,1.0192,0.78457,1.0819,1.0205,0.60741,0.4429,1.2632,0.8195,0.98775,1.0355,0.99025,0.7825300000000001,0.84665,1.2225,1.1091,0.68787,1.1897,1.0746,1.1538,1.0301,0.54802,0.6110300000000001,0.85569,1.1263,0.94768,0.68834,0.95054,0.99644,0.55723,0.863,0.71204,0.94021,0.7647,-0.25987,0.085427,1.1591,-0.1696,-0.0918409999999999,-0.26849,-0.4354399999999999,0.80124,0.024179,0.2957,0.89036,0.5958100000000001,0.65412,-0.089192,0.7743,-0.30658,-0.26715,0.2473699999999999,0.6262300000000001,0.4721,0.5184,0.7520551260232473,1.8270663111119383,0.7289518058815675,0.5803090261913171,0.294501015744964,0.5277161862527716,4.9484
812,120025000,1.0645,0.40755,0.88985,1.4035,1.5303,-0.061045,0.55247,1.1586,1.3201,1.0722,0.97712,-0.34134,1.245,1.3619,0.47535,1.2727,1.1662,1.5999,1.0372,1.103,1.4996,0.74065,1.2267,1.6196,1.3251,1.8893,1.328,0.79678,-0.10557,1.2251,0.8931399999999999,1.3621,0.89881,1.2003,1.1539,0.7088300000000001,0.49322,1.3566,0.90718,1.2139,1.3132,1.0924,0.981,0.98964,1.6149,1.258,0.89125,1.4849,1.2734,1.3495,1.1912,0.68487,0.7486,0.92372,1.3367,1.1391,0.97878,1.1182,1.2599,0.6925600000000001,1.0656,0.8282299999999999,1.2531,0.99849,-0.25771,0.042559,1.5148,-0.1678599999999999,-0.0532789999999999,-0.31033,-0.42721,0.83568,0.18348,0.39198,1.2823,0.6898,0.73564,-0.077415,1.0013,-0.30099,-0.24251,0.27647,1.0191,0.52773,0.7276199999999999,0.7188187632666067,2.124034800811246,0.7273824206511464,0.564001217016,0.2696610678679225,0.4567901234567901,4.3556
813,121525000,0.929645,0.42684,0.7861549999999999,1.459,1.6733,-0.121125,0.44161,1.35705,1.3703,1.1588500000000002,0.968405,-0.39946,1.48985,1.51715,0.511645,1.1622,1.2672500000000002,1.57425,0.96176,0.89872,1.4476,1.1154,1.33995,1.34465,1.338,1.8568,1.3244,0.80492,-0.0877794999999999,1.29435,0.87829,1.5972499999999998,0.8134,1.15145,1.1056,0.736025,0.47265,1.04575,0.751765,1.1686,1.3577,1.0404,1.0663,1.0014,1.3839,1.20975,0.99053,1.4908,1.3007,1.3918,1.14085,0.654895,0.87083,0.935125,1.428,1.1913,1.213,1.1753,1.2366,0.70619,1.1273,0.829695,1.49525,1.0915499999999998,-0.25701,0.0373929999999999,1.6062,-0.16642,-0.0328605,-0.328285,-0.41633,0.7523200000000001,0.3764149999999999,0.4142499999999999,1.55615,0.74401,0.794365,-0.0706015,1.13755,-0.2989199999999999,-0.2332549999999999,0.28602,1.2847499999999998,0.56588,0.975935,0.7035721202951735,2.2890414327186672,0.7500712767356382,0.495698345295142,0.2241803626154167,0.4064278720451048,3.7052
814,123025000,0.9651,0.43768,0.79385,1.4288,1.5884,-0.098825,0.41073,1.3077,1.2974,1.09,0.96311,-0.32243,1.4161,1.4501,0.49098,1.2125,1.1998,1.4988,0.87595,0.8572700000000001,1.4009,0.91553,1.278,1.309,1.3129,1.7533,1.2765,0.78571,-0.10422,1.2849,0.8908799999999999,1.5164,0.8156899999999999,1.126,1.0883,0.71154,0.46198,1.0695,0.7504,1.1435,1.3241,0.99634,1.0441,1.0291,1.4941,1.1552,0.94994,1.4371,1.3046,1.3413,1.0662,0.6650699999999999,0.8245600000000001,0.9011,1.3308,1.1538,1.1509,1.1409,1.2246,0.65327,1.1718,0.8082699999999999,1.4036,1.0234,-0.25879,0.0557299999999999,1.5467,-0.15484,-0.045652,-0.29833,-0.4185899999999999,0.72764,0.27546,0.37827,1.4052,0.72341,0.7844,-0.071689,1.0757,-0.302,-0.2478,0.2787,1.158,0.5503600000000001,0.87413,0.7189860236786481,2.1212978597789247,0.7678307888962073,0.4810030584262961,0.2158871795243694,0.4050179211469534,3.4632
815,124600000,0.8317350000000001,0.36277,0.8344349999999999,1.1716,1.2124,0.025943,0.59744,0.880155,1.0969,0.91046,0.7296149999999999,-0.1463499999999999,0.980085,1.1293,0.42713,1.0037,0.99574,1.3353,0.942485,1.06235,1.2317,0.49848,1.0297,1.3584,1.0356,1.3721,1.0974499999999998,0.69058,-0.15026,1.0126499999999998,0.76886,1.0942500000000002,0.82109,1.0813,1.03,0.6144149999999999,0.44737,1.1259,0.7665,0.93238,1.06765,0.948675,0.8689199999999999,0.879985,1.20965,1.15935,0.7511800000000001,1.17035,1.062,1.0972,0.9736,0.56186,0.627485,0.874795,1.11295,0.98992,0.74167,0.95503,0.980795,0.6305449999999999,0.88707,0.7072499999999999,0.98816,0.78052,-0.26003,0.0598929999999999,1.0979,-0.119205,-0.099057,-0.237445,-0.4354699999999999,0.714215,0.0310904999999999,0.278015,0.95766,0.648425,0.6945749999999999,-0.085199,0.80642,-0.3061549999999999,-0.2681249999999999,0.249255,0.6865,0.4843849999999999,0.5459,0.7668637061642967,1.7181728309800683,0.7660981876340436,0.5174729701619243,0.2543785115214689,0.4697738308203424,4.4431
816,126100000,0.696645,0.299545,0.71418,0.93461,0.95561,-0.005057,0.5563750000000001,0.64452,0.845235,0.79555,0.48598,0.0807725,0.74784,0.878905,0.270465,0.810575,0.8539450000000002,1.0902,0.79183,0.902665,1.0762,0.319,0.813125,1.1055,0.756505,0.975285,0.885625,0.523225,-0.19087,0.750485,0.67143,0.8622449999999999,0.64931,0.94416,0.87646,0.4255949999999999,0.3534699999999999,0.89604,0.589155,0.69564,0.80055,0.803435,0.699225,0.7188049999999999,0.91103,0.977885,0.60536,0.87724,0.8524700000000001,0.846175,0.8192200000000001,0.4671,0.51796,0.789115,0.900745,0.792895,0.52484,0.74875,0.7189749999999999,0.539005,0.641555,0.56864,0.71374,0.615445,-0.25918,0.0749624999999999,0.82683,-0.0619744999999999,-0.12144,-0.155855,-0.43995,0.5711900000000001,-0.0759684999999999,0.18969,0.679775,0.52412,0.5784,-0.093753,0.61067,-0.3108,-0.28783,0.2290599999999999,0.39644,0.4318499999999999,0.4316299999999999,0.79952059411401,1.4269295597475185,0.7861974063529944,0.4793421666217619,0.2474573270355195,0.502036668325867,4.599399999999999
817,127600000,0.31819,0.200955,0.179085,0.264975,0.251275,-0.0898125,0.268775,0.1271999999999999,0.2605249999999999,0.1901999999999999,-0.0073985,0.37372,0.07782,0.2058849999999999,0.0046085,0.39558,0.29034,0.37911,0.34433,0.3922599999999999,0.40095,-0.0129444999999999,0.26539,0.511575,0.195075,0.1242149999999999,0.2262,0.0871835,-0.30982,0.12445,0.105945,0.12751,0.109725,0.351375,0.38907,0.0321179999999999,0.0076744999999999,0.36815,0.11743,0.096364,0.19899,0.389555,0.14898,0.329585,0.339005,0.3430649999999999,0.2396599999999999,0.14675,0.27296,0.199695,0.4018,0.1432749999999999,0.279935,0.49322,0.2610849999999999,0.320105,0.0763969999999999,0.176065,0.1340399999999999,0.27376,0.16838,0.085623,0.065328,0.23424,-0.265305,0.048316,0.213265,0.288615,-0.17772,-0.0180089999999999,-0.4471549999999999,0.272715,-0.19218,-0.055872,0.0921555,0.361695,0.393235,-0.10614,0.2051899999999999,-0.32834,-0.36099,0.1822949999999999,-0.1053999999999999,0.31262,0.2843099999999999,0.8596918583503714,0.9501140809413874,0.8468050546468662,0.3454071437937698,0.1811722711386855,0.5390905526894942,3.9946
818,3050000,0.36382,0.58945,0.20569,0.52467,0.093224,1.0871,0.37066,0.15796,0.59344,0.013441,0.17806,-0.1696,0.005409,0.31013,0.97338,0.36122,0.17852,0.10263,0.55695,0.39535,0.0777009999999999,-0.0719409999999999,0.3214599999999999,0.2182599999999999,0.16458,0.019606,0.5391,1.0112,-0.18284,0.79001,0.2127099999999999,0.037797,0.22032,0.18034,0.17245,0.99648,0.93659,-0.034812,0.6755899999999999,0.71719,0.36565,0.4,0.16801,0.2984199999999999,0.1234799999999999,0.38208,0.1195099999999999,0.541,0.4888,0.56477,0.26106,0.10624,0.17626,0.21636,0.26911,0.21181,0.16637,0.36015,0.62087,0.21252,0.7584,0.7584,0.19958,0.29734,-0.21289,0.64773,-0.098714,-0.13777,-0.001628,-0.2819,1.2219,0.2288599999999999,-0.14125,-0.020174,0.042379,0.4574,0.47883,-0.10346,0.31709,-0.2848199999999999,-0.22948,0.1764599999999999,0.037048,0.33094,-0.024121,0.6934685537851796,1.915135810754408,0.8188963304928041,0.4101950799585691,0.1896392102268561,0.5827956989247312,4.4314
819,4550000,0.18059,0.2771699999999999,-0.0800939999999999,0.1526649999999999,-0.12144,0.745945,0.241925,-0.070242,0.2713,-0.2551449999999999,-0.0582835,-0.129015,-0.2560099999999999,0.003426,0.5906450000000001,0.1582799999999999,-0.06922,-0.12432,0.43625,0.268395,-0.1661,-0.1842599999999999,0.068459,0.036245,-0.10038,-0.19652,0.17949,0.57253,-0.2350699999999999,0.34277,-0.14205,-0.2632299999999999,-0.0623564999999999,-0.0618505,-0.016582,0.54234,0.566505,-0.1309699999999999,0.34529,0.2962599999999999,0.0702035,0.181255,-0.1438249999999999,0.13139,-0.084063,0.048845,-0.16315,0.12573,0.20242,0.2194499999999999,0.14442,-0.0713945,-0.025667,0.0565685,-0.006298,0.0239604999999999,-0.067869,0.053426,0.271945,0.05057,0.3816349999999999,0.34797,-0.1124199999999999,0.056374,-0.230625,0.5794349999999999,-0.1885199999999999,-0.15625,-0.0411879999999999,-0.2510599999999999,0.69265,0.139805,-0.170315,-0.089931,-0.1094449999999999,0.368025,0.37261,-0.11265,0.16565,-0.28865,-0.25605,0.1444499999999999,-0.122515,0.26714,-0.122595,0.734654537965918,1.573608408694103,0.8155025778361449,0.4202686251309033,0.2106349598773083,0.6299212598425197,4.8148
820,6050000,0.20106,0.20681,-0.033155,0.19314,0.011316,0.5517,0.23967,0.050447,0.293,-0.16075,-0.000666,-0.15093,-0.12912,0.08794,0.488,0.22604,0.022306,-0.004834,0.43245,0.2831,-0.078216,-0.10982,0.13192,0.094083,-0.025511,-0.095332,0.17843,0.48088,-0.2227199999999999,0.34103,-0.077326,-0.12378,-0.0153199999999999,0.008874,0.036772,0.42763,0.4710899999999999,-0.09587,0.22475,0.22185,0.14261,0.27443,-0.075612,0.1476599999999999,-0.030682,0.12222,-0.088333,0.12128,0.2562,0.2407699999999999,0.19394,-0.014312,0.038976,0.13007,0.077932,0.10115,0.027986,0.10528,0.22088,0.065328,0.34412,0.24777,-0.00656,0.11258,-0.23578,0.64908,-0.072694,-0.16493,-0.062171,-0.23565,0.46397,0.19343,-0.1547599999999999,-0.0370189999999999,-0.036543,0.39448,0.41055,-0.1094599999999999,0.23387,-0.2866599999999999,-0.24989,0.1550099999999999,-0.04958,0.28796,-0.053285,0.7307552395197605,1.6070897481752358,0.7920273985746207,0.4673687535224213,0.2296913657311877,0.6449579831932774,4.9852
821,7550000,0.31467,0.18164,0.17715,0.44253,0.340435,0.3291199999999999,0.35463,0.33701,0.50901,0.0861765,0.1659,-0.11551,0.18352,0.361695,0.44827,0.408935,0.2438699999999999,0.33526,0.52267,0.49432,0.1722599999999999,0.022789,0.3744699999999999,0.33028,0.2267549999999999,0.25434,0.45897,0.51787,-0.17187,0.5084299999999999,0.201785,0.2128699999999999,0.23182,0.300105,0.21609,0.4291049999999999,0.362295,0.17534,0.3080349999999999,0.40414,0.3746,0.501045,0.1414699999999999,0.31532,0.21358,0.4129999999999999,0.12113,0.378515,0.498715,0.4751749999999999,0.37505,0.1050649999999999,0.20245,0.287935,0.337545,0.29632,0.2397099999999999,0.2991,0.402895,0.2234599999999999,0.4362499999999999,0.39526,0.2398799999999999,0.2859,-0.23943,0.7200599999999999,0.203225,-0.172505,-0.069024,-0.23642,0.2135949999999999,0.27038,-0.114345,0.1395799999999999,0.20074,0.4574649999999999,0.48471,-0.10303,0.384215,-0.280375,-0.2281599999999999,0.17647,0.15694,0.330455,0.1077099999999999,0.7076007288802004,1.8467954812717664,0.7560624910025755,0.5452439115620329,0.2594945891305256,0.636,5.36205
822,9075000,0.071894,0.0598429999999999,-0.052041,0.12454,-0.009458,0.26171,0.25555,-0.031012,0.23433,-0.1851,-0.024266,-0.15963,-0.16933,0.0505279999999999,0.27126,0.20214,-0.001018,0.020322,0.3646,0.3227,-0.068283,-0.12648,0.099969,0.099913,-0.037154,-0.06751,0.15723,0.26127,-0.21945,0.19052,-0.092673,-0.18258,-0.027705,0.037768,0.023028,0.21553,0.1966,0.003536,0.13704,0.13196,0.12118,0.29838,-0.1351099999999999,0.1045599999999999,-0.01568,0.10322,-0.12345,0.061747,0.19849,0.18647,0.2178699999999999,-0.071549,0.006396,0.11016,0.065121,0.079961,-0.013064,0.0528789999999999,0.15748,0.092387,0.16942,0.19004,-0.053226,0.061721,-0.23935,0.5343399999999999,-0.098407,-0.1765,-0.098381,-0.2272699999999999,0.1662,0.1264,-0.16508,-0.015437,-0.025291,0.37821,0.38249,-0.11089,0.21286,-0.2858699999999999,-0.24178,0.14397,-0.079589,0.27066,-0.050801,0.7397040158682671,1.5485840720944983,0.7848998323442892,0.4720856998758198,0.2321946906006249,0.6504854368932039,4.8864
