paint name,start,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,SUZ12,H4K16ac,HDAC1,SOX2,BRD4,CPSF6,rDNA,Telomere,MinSat,MajSat,Malat1_RNA,ITS1_RNA,Rnu2_RNA,polyA_RNA,n_rad_score,n_per_dist(um)
11,18000000,0.36229,0.35183,0.141485,0.13064,0.616045,0.33276,-0.031038,-0.040636,0.15297,-0.0077379999999999,0.63643,-0.0219455,0.031928,0.0421404999999999,0.2684599999999999,0.545995,0.2847,0.438635,0.525225,0.0242305,-0.179315,0.0886325,0.3918899999999999,0.1339,0.0985595,0.125045,0.3250699999999999,-0.072719,0.23812,0.3658749999999999,0.129625,0.2131199999999999,0.5972350000000001,0.13354,0.168315,0.3718749999999999,0.086212,0.37079,0.124755,0.186965,0.4229199999999999,0.1918199999999999,-0.163095,0.4411,0.130475,-0.083282,-0.014883,0.0346385,-0.18055,-0.1787949999999999,-0.1658249999999999,-0.29229,-0.14179,-0.1575349999999999,-0.19017,0.201375,0.8103140415007264,0.7442116531821477
12,19500000,0.22888,0.1803,0.063138,0.079721,0.52904,0.38545,-0.012675,-0.12269,0.1241299999999999,0.017652,0.4805899999999999,-0.073757,-0.017334,0.002008,0.14093,0.6163,0.20223,0.45407,0.52291,-0.040197,-0.21268,0.0051979999999999,0.32182,0.14449,0.042426,0.098718,0.3643699999999999,-0.0012929999999999,0.20007,0.2671199999999999,0.095834,0.1268099999999999,0.54483,0.10589,0.099558,0.28847,0.12814,0.4066099999999999,0.08534,0.13581,0.30063,0.037384,-0.1567,0.43225,0.085387,-0.086344,0.053795,-0.061077,-0.1819599999999999,-0.17534,-0.17859,-0.30211,-0.267,-0.16942,-0.24009,0.061388,0.8134893787168076,0.7466116690617333
13,21000000,0.23644,0.29739,0.10132,0.11415,0.41078,0.31578,0.011807,0.0570899999999999,0.19773,-0.002936,0.7753399999999999,0.058871,0.0772809999999999,0.099525,0.25151,0.6147699999999999,0.29209,0.36239,0.5633,0.038675,-0.18683,-0.009935,0.28476,-0.0174199999999999,0.12675,0.035153,0.32264,-0.088109,0.24835,0.21489,0.13313,0.36926,0.61966,0.12725,0.1824,0.34179,0.038561,0.29279,0.13389,0.1224799999999999,0.38153,0.15372,-0.21059,0.46474,0.13972,-0.048675,-0.010314,0.01374,-0.19042,-0.17443,-0.1761,-0.30569,-0.3232,-0.16626,-0.30151,0.27852,0.8253874387939283,0.6915254483289255
14,22500000,0.3751,0.49328,0.31156,0.22369,0.50059,0.33442,0.038202,0.022278,0.15297,0.067761,0.53999,0.27482,0.1898099999999999,0.13871,0.18581,0.5403100000000001,0.54715,0.58524,0.67767,0.17003,-0.10181,0.20665,0.4698199999999999,0.16505,0.34025,0.1945,0.4677199999999999,0.0752029999999999,0.36228,0.33619,0.27013,0.48056,0.7127899999999999,0.33744,0.1071,0.3075199999999999,0.15662,0.4769,0.32746,0.27776,0.44503,0.030574,-0.27488,0.64147,0.20805,-0.0273779999999999,-0.10164,0.17131,-0.18828,-0.16654,-0.1639,-0.29366,-0.072118,-0.15932,-0.18274,0.1955,0.7932142963819262,0.8409069367214483
15,24000000,0.5390199999999999,0.65609,0.61022,0.3327199999999999,0.6123,0.424,0.01629,-0.011208,0.083848,0.2879,0.10067,0.56787,0.45815,0.0680019999999999,0.15474,0.5289699999999999,0.68058,0.62449,0.62637,0.33232,-0.064334,0.4602199999999999,0.61935,0.19537,0.4911399999999999,0.57736,0.5613100000000001,0.18473,0.65571,0.6348,0.34031,0.55104,0.73064,0.50389,0.30982,0.4289199999999999,0.17732,0.5949,0.65427,0.27547,0.57194,0.27366,-0.4653199999999999,0.69201,0.34162,-0.046345,-0.01109,0.4772699999999999,-0.18673,-0.17679,-0.17251,-0.2908699999999999,0.13313,-0.16594,0.12418,0.23603,0.7130570434535275,1.1696166631195897
16,25500000,0.42583,0.37915,0.18092,0.041559,0.74022,0.7491,-0.10417,-0.13192,0.1033299999999999,0.00882,0.39021,0.2108199999999999,0.021174,-0.083163,0.096191,0.5220899999999999,0.40244,0.52559,0.8858600000000001,0.1082,-0.20496,0.059535,0.4990199999999999,0.1341099999999999,0.23223,0.017889,0.49678,-0.081776,0.32983,0.22648,0.059815,0.39564,0.69815,0.23425,0.048332,0.57415,0.26454,0.5989,0.22259,0.17772,0.34664,0.021333,-0.42904,0.8123100000000001,0.1731,-0.1101299999999999,-0.2096,-0.069099,-0.19161,-0.15878,-0.17028,-0.28768,-0.11103,-0.17714,-0.17003,0.070723,0.7929988488310115,0.8858354161946833
17,27000000,0.319905,0.0726904999999999,-0.0571674999999999,-0.0473625,0.8592850000000001,0.600865,-0.14732,-0.0893755,0.16832,-0.1192849999999999,0.69119,-0.1233549999999999,-0.123495,-0.055954,0.16274,0.5431699999999999,0.28391,0.5464899999999999,0.85957,-0.0029324999999999,-0.2274199999999999,-0.087141,0.447045,0.099685,-0.1156099999999999,-0.0693845,0.38708,-0.0716924999999999,0.14825,-0.0873714999999999,-0.150515,0.1838199999999999,0.70768,0.028617,0.002222,0.588545,0.1073699999999999,0.4762349999999999,0.0559075,0.048795,0.44275,-0.0669019999999999,-0.2654149999999999,0.588065,0.0543749999999999,-0.0798865,0.0636535,-0.17856,-0.187935,-0.17056,-0.16444,-0.29573,-0.27585,-0.146185,-0.324505,0.101965,0.7737375164279259,0.9275701524862144
18,28500000,0.3578899999999999,-0.030883,-0.0634395,-0.116,0.78376,0.53294,-0.20257,-0.049217,0.106455,-0.1259399999999999,0.6165849999999999,-0.1849349999999999,-0.13173,-0.0183255,0.2210649999999999,0.507695,0.182135,0.405215,0.81801,-0.0632675,-0.154455,-0.0903104999999999,0.35795,0.0863424999999999,-0.15395,-0.115035,0.375885,-0.1023449999999999,0.10066,-0.0758855,-0.1585599999999999,0.15938,0.71145,-0.0280294999999999,0.1073699999999999,0.52537,0.0879,0.510875,0.0240555,-0.0076745,0.32961,-0.1088199999999999,-0.246005,0.456375,0.0356905,-0.0251614999999999,-0.039534,-0.1898599999999999,-0.186,-0.17851,-0.163225,-0.2909899999999999,-0.325055,-0.16637,-0.3837049999999999,0.0750059999999999,0.7934715774991188,0.8222014168904572
19,30000000,0.533665,0.2088449999999999,0.0529149999999999,0.039903,0.66546,0.62452,-0.12531,0.033263,0.1903349999999999,0.01079,0.4787749999999999,0.0002499999999999,-0.013821,0.0574024999999999,0.28499,0.53725,0.358915,0.616895,0.7882750000000001,0.160845,-0.1693749999999999,0.1039249999999999,0.46638,0.1053249999999999,0.06554,0.0681,0.4679999999999999,0.0681679999999999,0.285405,0.065514,-0.018128,0.24507,0.734315,0.12286,0.1748049999999999,0.50837,0.2110549999999999,0.558665,0.22969,0.048795,0.410865,0.0741439999999999,-0.19134,0.5528299999999999,0.1567849999999999,-0.0415055,0.0988775,-0.0261835,-0.1866499999999999,-0.17864,-0.17501,-0.29986,-0.2772099999999999,-0.17339,-0.2849,0.0669865,0.7988553810520023,0.8229890100069779
20,31500000,0.29878,0.16009,0.005324,-0.0098655,0.650495,0.6503399999999999,-0.0720605,-0.101685,0.149255,-0.0273969999999999,0.589615,0.0001964999999999,-0.050361,-0.0527394999999999,0.0597289999999999,0.435145,0.30452,0.4924499999999999,0.8313450000000001,0.0268915,-0.18184,-0.0438425,0.345095,0.12272,0.0651575,-0.0498845,0.4466299999999999,-0.046255,0.1803649999999999,0.0639534999999999,-0.019168,0.22414,0.67323,0.126705,0.034879,0.50977,0.2467049999999999,0.52264,0.085876,0.1651349999999999,0.35633,0.010287,-0.28344,0.5836250000000001,0.041052,-0.094948,-0.18123,-0.093605,-0.18364,-0.169235,-0.16492,-0.2870899999999999,-0.202835,-0.1665249999999999,-0.25279,0.085618,0.7930475155241569,0.8500952375762836
21,33000000,0.5815899999999999,0.664085,0.62666,0.41969,0.56756,0.61772,0.16357,0.005839,-0.0134825,0.2368649999999999,0.52847,0.61671,0.4471649999999999,0.14611,0.0109735,0.564775,0.659985,0.754705,0.76583,0.38266,-0.021562,0.55389,0.70675,0.1469099999999999,0.6407849999999999,0.45116,0.65716,0.2533599999999999,0.692215,0.4422699999999999,0.50537,0.573005,0.786105,0.5420050000000001,0.076932,0.48773,0.280485,0.68174,0.6617900000000001,0.3867,0.6752,0.0601815,-0.3842199999999999,0.831015,0.41368,-0.1183099999999999,-0.0929379999999999,0.4456349999999999,-0.1855249999999999,-0.1639599999999998,-0.1602299999999999,-0.2906999999999999,0.0207185,-0.155895,0.18566,0.15319,0.7433490737503541,1.0644575550587685
22,34500000,0.51642,0.66368,0.6209600000000001,0.51047,0.57721,0.6138399999999999,0.2324099999999999,0.030011,0.006872,0.24234,0.29057,0.58349,0.53895,0.2066,0.076851,0.67605,0.73697,0.7504,0.8720399999999999,0.53947,0.063345,0.56984,0.94732,0.11734,0.75005,0.51212,0.8713700000000001,0.2172199999999999,0.6812,0.47867,0.6479,0.57482,0.74935,0.54591,0.31121,0.4271899999999999,0.4053199999999999,0.96964,0.64767,0.39223,0.6843600000000001,0.1592299999999999,-0.45905,0.8719600000000001,0.41523,-0.099982,-0.24174,0.39973,-0.18142,-0.15314,-0.16154,-0.29641,0.26694,-0.15031,0.36595,0.2243,0.7040042981855785,1.218774695110194
23,36000000,0.77161,1.0753,1.0993,0.8626299999999999,0.35759,0.49658,0.45323,0.054438,0.004967,0.60565,0.0527929999999999,1.2206,1.0958,0.21466,0.025312,0.64755,1.0114,0.8739100000000001,0.72114,0.8927200000000001,0.4193199999999999,1.1307,1.0126,0.31437,1.2083,1.1653,0.78472,0.34294,1.0704,0.91675,1.0072,0.83583,0.72068,1.0758,0.50827,0.4452399999999999,0.42185,0.8882,1.1287,0.53257,0.9007,0.28198,-0.56484,0.94938,0.5736,-0.078527,-0.1618099999999999,1.1111,-0.18147,-0.18024,-0.16779,-0.28108,0.70757,-0.15568,0.83102,0.42898,0.6789803644701959,1.3200392981724869
24,37500000,0.8745700000000001,1.0405,1.0189,0.78728,0.30312,0.48076,0.47347,0.10134,-0.098834,0.4787,0.073489,1.1263,0.97821,0.21466,0.033851,0.6138399999999999,0.8911899999999999,0.80482,0.7059,0.88865,0.30226,1.027,0.85724,0.2048,1.1807,1.062,0.9639,0.36249,1.0136,0.93926,1.0233,0.8815200000000001,0.69208,1.0013,0.41721,0.42422,0.42139,0.86345,1.0103,0.67066,0.88107,0.24702,-0.49309,0.94126,0.54274,-0.11725,-0.013449,0.90387,-0.1712,-0.17909,-0.15638,-0.27109,0.54747,-0.16846,0.79682,0.49387,0.6922553174178013,1.337121155153724
25,39000000,0.62127,0.90842,0.71348,0.44878,0.5563899999999999,0.7528199999999999,0.35778,0.056571,-0.042351,0.39002,0.18938,0.72872,0.5065,0.18424,0.1031,0.79485,0.80655,0.8189,1.028,0.5323399999999999,0.027093,0.53708,0.91444,0.0845679999999999,0.79293,0.5574100000000001,0.7450899999999999,0.17611,0.69509,0.59292,0.7308100000000001,0.81545,0.88107,0.7812100000000001,0.20034,0.52737,0.54715,0.91657,0.6802699999999999,0.50176,0.8046800000000001,0.1148,-0.50083,0.9364,0.29231,-0.13593,-0.053596,0.48817,-0.17905,-0.17293,-0.16141,-0.28592,0.23901,-0.16343,0.37716,0.30254,0.7163412913505449,1.11020361204762
26,40500000,0.34288,0.34087,0.1824599999999999,0.2198099999999999,0.44842,0.68258,0.042804,-0.074142,0.095098,0.0726049999999999,0.48881,0.12317,0.06894,0.11358,0.22893,0.6905600000000001,0.36267,0.51951,0.80891,0.14974,-0.1457099999999999,0.1274799999999999,0.53786,0.0530029999999999,0.25947,0.14028,0.36667,-0.005368,0.2381199999999999,0.14775,0.15369,0.34814,0.70758,0.31275,0.1239,0.31531,0.33232,0.6305,0.22145,0.1796,0.4910199999999999,0.01825,-0.15636,0.6148600000000001,0.07747,-0.0845419999999999,-0.039069,0.039784,-0.17962,-0.16918,-0.16808,-0.28758,-0.086605,-0.14837,-0.097455,0.14026,0.7921289215476581,0.8507652182182115
27,42000000,0.1653,0.271265,0.11409,0.13485,0.260685,0.503155,0.1029299999999999,-0.0187795,0.102075,0.0110024999999999,0.254335,0.16013,0.0867159999999999,0.0668485,0.164355,0.6370950000000001,0.333155,0.480335,0.600205,0.18951,-0.1495699999999999,0.1371199999999999,0.4682499999999999,0.13079,0.198295,0.1759649999999999,0.5174099999999999,-0.036081,0.21728,0.088756,0.109285,0.29093,0.5189600000000001,0.20894,0.142685,0.2466099999999999,0.2064999999999999,0.5122,0.1589849999999999,0.1385199999999999,0.42296,0.0076804999999999,-0.2392499999999999,0.4991649999999999,0.14638,-0.13717,-0.11183,0.065291,-0.1827299999999999,-0.18544,-0.17281,-0.2923749999999999,-0.238865,-0.15413,-0.15678,0.23455,0.7898800187777775,0.8677768003589406
28,43500000,0.17341,-0.0196485,-0.0468775,-0.073976,0.333245,0.46926,-0.025716,-0.0471105,0.0878289999999999,-0.136195,0.343105,-0.0175654999999999,-0.12744,-0.000219,0.1153499999999999,0.417765,0.2320599999999999,0.45765,0.708475,-0.005327,-0.169325,-0.092649,0.27635,-0.0158509999999999,0.033541,-0.060448,0.29786,-0.1763,0.1171049999999999,-0.174005,-0.012337,0.2217649999999999,0.538565,0.1039255,0.0614555,0.31686,0.1714049999999999,0.36711,0.0268149999999999,0.10407,0.3891499999999999,-0.1432,-0.25382,0.3969799999999999,-0.025097,-0.1587049999999999,-0.1767199999999999,-0.1502099999999999,-0.190255,-0.173975,-0.168705,-0.28847,-0.173645,-0.1538399999999999,-0.17466,0.0868875,0.7950338198232652,0.7985391770183461
29,45000000,0.14799,0.17256,0.14017,0.1698,0.6451399999999999,0.5888,-0.039422,-0.033094,-0.10678,-0.02893,0.50125,0.1197599999999999,0.051071,0.069288,-0.14124,0.59995,0.3454,0.59299,0.74915,0.051792,-0.089549,0.065671,0.47234,0.17631,0.13959,0.000111,0.47145,-0.15678,0.2174199999999999,0.031075,0.15997,0.1514599999999999,0.5969,0.099084,0.0787809999999999,0.4186,0.2854,0.5281100000000001,0.1149299999999999,0.1777,0.37511,0.0776559999999999,-0.30083,0.68424,0.18392,-0.17376,-0.18439,0.009066,-0.17613,-0.177,-0.16804,-0.27955,-0.23603,-0.17129,-0.22285,-0.022725,0.7601905896152749,0.909895776963197
30,46500000,0.15673,-0.017651,-0.16416,-0.085735,0.62211,0.5533100000000001,-0.14544,-0.10437,0.24888,-0.1048099999999999,0.59043,-0.2454,-0.2351,-0.1532599999999999,0.1425,0.4536,0.23455,0.38127,0.74069,-0.097653,-0.21854,-0.18636,0.44135,0.12908,-0.1073799999999999,-0.24984,0.31776,-0.1237299999999999,0.009744,-0.1142099999999999,-0.14674,-0.022553,0.70938,0.018316,-0.022979,0.4764,0.2307,0.49032,-0.12912,-0.080731,0.32406,0.000465,-0.10995,0.45935,-0.056249,-0.14144,-0.18492,-0.2838699999999999,-0.18142,-0.1595,-0.16547,-0.28657,-0.27167,-0.16321,-0.31449,0.10351,0.8019420979268764,0.756956377872108
31,48000000,0.2282999999999999,-0.0813575,-0.21391,-0.180615,0.517165,0.529435,-0.16055,-0.1866249999999999,0.1074049999999999,-0.1854549999999999,0.58409,-0.286315,-0.2702099999999999,-0.0035085,0.113235,0.397765,0.1063899999999999,0.38056,0.80609,-0.1739649999999999,-0.212245,-0.19352,0.26408,0.1076199999999999,-0.225485,-0.2831,0.32832,-0.1953099999999999,-0.015222,-0.23467,-0.2148599999999999,-0.0231695,0.56314,-0.185665,-0.144235,0.5537650000000001,0.30982,0.4420949999999999,-0.045565,-0.0935819999999999,0.2853949999999999,-0.0424579999999999,-0.10779,0.37833,-0.029182,-0.1223649999999999,-0.13784,-0.3182,-0.1921999999999999,-0.1786349999999999,-0.1694,-0.291845,-0.38216,-0.17702,-0.3707,-0.005101,0.8025866054956221,0.767404119906866
32,49500000,0.20345,-0.066855,-0.12317,-0.06506,0.60402,0.4695899999999999,-0.16739,-0.12925,0.1313099999999999,-0.18022,0.55684,-0.20705,-0.2001099999999999,-0.045761,0.18165,0.3764099999999999,0.15161,0.47073,0.86705,-0.12309,-0.21439,-0.16887,0.39281,0.063197,-0.12583,-0.2386199999999999,0.40169,-0.29408,0.014646,-0.21503,-0.1115,-0.000587,0.6389199999999999,-0.11045,-0.018105,0.60628,0.35261,0.46856,-0.094468,-0.11895,0.33921,-0.020581,-0.14924,0.54368,0.09885,-0.088609,-0.11838,-0.2376,-0.1892,-0.17742,-0.16253,-0.2904,-0.39434,-0.17331,-0.39084,0.005643,0.8047515055229153,0.7869771264538414
33,51000000,0.170765,-0.0369939999999999,-0.11348,-0.101758,0.290655,0.400425,-0.0956579999999999,-0.1240149999999999,0.0416474999999999,-0.18341,0.5810649999999999,-0.100825,-0.163685,-0.059802,0.0824614999999999,0.304565,0.318555,0.2624299999999999,0.514705,-0.0930584999999999,-0.2421799999999999,-0.1447999999999999,0.3742999999999999,0.0839434999999999,-0.007562,-0.0565484999999999,0.396555,-0.0990979999999999,0.002326,-0.0148504999999999,0.0229544999999999,0.27074,0.5491,0.0080009999999999,-0.089365,0.19895,0.33752,0.277175,-0.0642014999999999,0.0387799999999999,0.2321299999999999,-0.0860155,-0.259025,0.41284,0.0216435,-0.13106,-0.13798,-0.1954799999999999,-0.191515,-0.1924749999999999,-0.177945,-0.2941699999999999,-0.304975,-0.18572,-0.384525,0.0925415,0.8329405253434623,0.7250904780827703
34,52500000,0.39524,0.3672,0.23819,0.27518,0.5414,0.38826,0.050032,0.027205,0.15178,-0.0228729999999999,0.5303899999999999,0.2130099999999999,0.070583,0.10081,0.24136,0.3624699999999999,0.39323,0.48807,0.70581,0.097688,-0.16142,0.16467,0.45238,0.032324,0.25636,0.17257,0.35355,-0.023105,0.29702,0.2179,0.35139,0.32328,0.59991,0.35136,0.051233,0.46213,0.27817,0.58712,0.22414,0.14459,0.4196899999999999,0.022747,-0.1572,0.68324,0.2719,-0.085495,-0.146,0.092416,-0.18567,-0.18508,-0.1722,-0.29988,0.012334,-0.16654,0.048302,0.12879,0.7571214400131272,0.940759054265906
35,54000000,0.26158,0.2973699999999999,0.33211,0.16664,0.29122,0.060419,0.087971,0.03486,0.085704,0.17326,0.42128,0.36359,0.19464,0.18424,0.29112,0.39118,0.39975,0.4345699999999999,0.44143,0.16997,-0.15102,0.17742,0.46238,0.23676,0.31667,0.37308,0.3199599999999999,-0.035838,0.40099,0.31615,0.33481,0.34056,0.54689,0.43896,-0.019331,0.14151,0.0590269999999999,0.28391,0.32365,0.18702,0.42404,0.093043,-0.15566,0.5919800000000001,0.31787,-0.0111569999999999,0.004114,0.12938,-0.17217,-0.16654,-0.17029,-0.30687,0.004401,-0.17486,-0.01969,0.089558,0.791723016165984,0.8417771815752046
