paint name,start,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,SUZ12,H4K16ac,HDAC1,SOX2,BRD4,CPSF6,rDNA,Telomere,MinSat,MajSat,Malat1_RNA,ITS1_RNA,Rnu2_RNA,polyA_RNA,n_rad_score,n_per_dist(um)
11,18000000,-0.15877,0.074963,-0.18462,0.004464,0.1342799999999999,0.27525,-0.076955,-0.075177,0.050769,-0.1389,0.49325,-0.27912,-0.21198,-0.049981,0.57092,0.34876,0.14625,0.18697,0.31884,-0.08949,-0.34345,-0.14468,0.2379599999999999,0.16955,-0.0156169999999999,-0.17776,-0.10007,-0.26482,-0.15403,-0.070284,-0.097424,0.25181,0.45983,-0.06115,-0.091045,0.041498,0.40506,0.25131,-0.16433,-0.064061,0.20615,-0.005266,0.32444,0.25453,-0.0163789999999999,0.12872,0.0321,-0.28544,-0.1674,-0.10535,-0.13314,-0.22599,-0.56428,-0.21686,-0.61552,-0.048607,0.8465747695192227,0.8547393466871287
12,19500000,-0.100355,0.156125,-0.0337074999999999,0.00712,0.124875,0.24487,-0.052114,0.0374715,0.0489499999999999,-0.031757,0.5168949999999999,-0.134935,-0.0597555,-0.1032599999999999,0.596255,0.4666899999999999,0.322015,0.248185,0.29635,-0.067801,-0.32287,-0.031803,0.38621,0.076787,0.057386,-0.0635815,0.0569715,-0.1954199999999999,-0.0125935,0.0522089999999999,-0.043871,0.16418,0.48256,-0.0096275,-0.0637669999999999,0.0653524999999999,0.64951,0.351025,-0.005089,0.001976,0.270455,0.0438215,0.22214,0.28156,0.1025049999999999,0.1225949999999999,0.027999,-0.1181349999999999,-0.1668899999999999,-0.107585,-0.13681,-0.226445,-0.496115,-0.209975,-0.51986,-0.0076,0.8290585686163745,0.9351903559058836
13,21000000,-0.0749025,0.309865,0.080063,0.0662119999999999,0.0690294999999999,0.29349,-0.033632,-0.020003,0.000294,-0.038472,0.4448099999999999,-0.0532414999999999,-0.0011265,-0.072163,0.32153,0.300805,0.34289,0.2304149999999999,0.35735,-0.0034569999999999,-0.31486,0.071894,0.420465,0.111295,0.100665,0.072533,0.144595,-0.17636,0.1488499999999999,-0.005161,-0.0198505,0.3341099999999999,0.4988549999999999,0.0686189999999999,0.05882,0.01113,0.502575,0.37171,0.13527,0.176455,0.371295,0.0260029999999999,0.0338755,0.4134649999999999,0.118475,0.0540235,-0.0104549999999999,-0.096494,-0.17141,-0.10901,-0.125035,-0.223115,-0.33154,-0.21172,-0.38006,-0.0816895,0.8330135322621579,0.8890579857158061
14,22500000,0.055427,0.4948899999999999,0.38069,0.34073,0.1109599999999999,0.33285,0.15732,0.11971,-0.073199,0.22396,0.30401,0.2882,0.28542,0.063982,0.20545,0.48255,0.46488,0.43833,0.4735399999999999,0.21584,-0.26424,0.32992,0.56576,0.089018,0.4459899999999999,0.3488699999999999,0.31378,-0.094862,0.43928,0.2984,0.31839,0.45401,0.64078,0.28591,0.17184,0.06673,0.65552,0.46662,0.37028,0.2721,0.51774,0.19183,-0.066571,0.58577,0.11366,0.066192,-0.039649,0.20067,-0.18532,-0.11337,-0.12118,-0.22401,-0.17224,-0.21233,-0.21152,-0.016951,0.7981514249033554,1.1091621553486757
15,24000000,0.11886,0.63976,0.69139,0.44815,0.086801,0.13529,0.20874,0.20543,-0.087618,0.43681,0.088266,0.5139699999999999,0.6161800000000001,0.2742699999999999,0.057623,0.34367,0.51898,0.3634,0.29544,0.39747,-0.2339099999999999,0.75164,0.61775,0.098789,0.52105,0.68204,0.47407,0.020258,0.67197,0.26952,0.38497,0.44232,0.4680399999999999,0.49648,0.31955,0.022813,0.2450699999999999,0.2184199999999999,0.62916,0.5001800000000001,0.44135,0.20626,-0.14679,0.5208699999999999,0.1745799999999999,0.061599,-0.005469,0.57226,-0.17427,-0.12479,-0.12264,-0.23112,-0.009611,-0.20435,-0.067499,0.057716,0.7333288024600698,1.4755034415440478
16,25500000,-0.0868715,0.154365,0.022244,-0.01938,0.11627,0.34475,-0.0948805,0.12369,0.0230595,0.0048509999999999,0.5045,0.044689,0.0592374999999999,-0.034078,0.33145,0.3713349999999999,0.2858,0.259185,0.3716,0.1261999999999999,-0.333655,0.0608835,0.288815,0.1642399999999999,0.070938,0.0239415,0.114675,-0.19312,0.1209949999999999,0.10542,-0.0013405,0.17792,0.4564,0.0701219999999999,0.0627905,0.098481,0.28058,0.22165,0.1285749999999999,0.19535,0.2448999999999999,0.14637,0.0932905,0.32225,0.1429849999999999,0.093299,0.0120025,-0.0482854999999999,-0.16876,-0.12282,-0.12967,-0.22792,-0.4191249999999999,-0.21576,-0.470045,-0.0238535,0.8252380943810799,0.9302174080985628
17,27000000,-0.1239599999999999,0.081236,-0.12244,-0.082567,0.19983,0.4178699999999999,-0.22193,0.079377,0.001893,-0.08265,0.71424,-0.22974,-0.08501,-0.10793,0.41434,0.28868,0.1192,0.22955,0.55578,0.00643,-0.34976,-0.097581,0.26306,0.2171199999999999,-0.13688,-0.10082,0.04275,-0.19294,-0.033796,-0.058761,-0.12449,0.11035,0.42326,-0.031292,0.028964,0.15032,0.34162,0.27771,-0.019641,0.007784,0.25146,0.047254,0.12794,0.4,0.058369,0.1400799999999999,0.048599,-0.1755,-0.16646,-0.1127599999999999,-0.12908,-0.2282199999999999,-0.50106,-0.21515,-0.57639,-0.089514,0.8477168182787488,0.8592230718971443
18,28500000,-0.0948135,0.2369349999999999,-0.038615,-0.0085775,0.18901,0.360695,-0.20732,0.0951415,0.01674,-0.0604504999999999,0.659805,-0.207955,-0.0488485,-0.0577314999999999,0.47597,0.298525,0.2373899999999998,0.15086,0.60073,0.037889,-0.340955,-0.0279754999999999,0.390025,0.1759399999999999,-0.0411819999999999,-0.0212375,0.1083149999999999,-0.1222349999999999,0.0640689999999999,0.044884,-0.132655,0.42615,0.49361,-0.0078769999999999,0.11713,0.1729899999999999,0.19684,0.2184449999999999,0.1008699999999999,0.1009079999999999,0.277715,0.0022794999999999,0.154045,0.484815,-0.0004709999999999,0.2143499999999999,0.0193234999999999,-0.15062,-0.168515,-0.1224099999999999,-0.13422,-0.22492,-0.439455,-0.211405,-0.51493,-0.087642,0.8423179077091989,0.8794501079710608
19,30000000,-0.0751014999999999,0.3716899999999999,0.068755,0.0336405,0.1501549999999999,0.46253,-0.047673,0.087146,0.012713,0.0261265,0.607895,-0.017927,-0.0003149999999999,-0.0217035,0.41368,0.35248,0.2251949999999999,0.26619,0.60209,0.101715,-0.3251,0.0539935,0.353265,0.2082999999999999,0.0342235,0.0584555,0.145145,-0.1198849999999999,0.087413,0.075025,-0.015721,0.40008,0.51155,0.1319,0.0782459999999999,0.16244,0.23467,0.3207949999999999,0.09872,0.1157199999999999,0.358835,0.210605,0.104085,0.517335,0.0378005,0.138925,0.0596529999999999,-0.0592209999999999,-0.16759,-0.12115,-0.1208249999999999,-0.2204749999999999,-0.397415,-0.214535,-0.506195,-0.1125299999999999,0.8330614830627889,0.8889066613276175
20,31500000,-0.0524425,0.3928699999999999,0.1249349999999999,0.1681199999999999,0.1623549999999999,0.403395,-0.0493079999999999,0.14195,0.046914,0.1308099999999999,0.421455,0.12965,0.14152,0.0473259999999999,0.306045,0.3511949999999999,0.36183,0.33313,0.4785549999999999,0.1071299999999999,-0.2703649999999999,0.142195,0.42236,0.075956,0.2504949999999999,0.16513,0.190125,-0.154615,0.2399649999999999,0.14184,0.0361185,0.36716,0.5571250000000001,0.31633,0.148085,0.1121399999999999,0.26548,0.243915,0.2156,0.127225,0.29055,0.1489199999999998,0.0840625,0.61783,0.11951,0.16414,0.076872,0.0558864999999999,-0.1653599999999999,-0.1207899999999999,-0.123,-0.22305,-0.356755,-0.208785,-0.430415,0.0087915,0.8087572569998522,0.9854632132182096
21,33000000,0.018498,0.58202,0.45299,0.388655,0.056319,0.213285,0.1161199999999999,0.257525,-0.0430769999999999,0.237755,0.301245,0.38156,0.379885,0.13102,0.169155,0.48063,0.5756100000000001,0.3758999999999999,0.4109899999999999,0.256405,-0.2038599999999999,0.4186449999999999,0.40262,0.0767579999999999,0.53056,0.40897,0.3481799999999999,-0.0813209999999999,0.47613,0.256195,0.29666,0.4709799999999999,0.522885,0.57413,0.2440399999999999,0.0491775,0.284435,0.2619,0.4884199999999999,0.28073,0.367595,0.1307049999999999,-0.0039819999999999,0.56603,0.224785,0.0730794999999999,0.0284275,0.38503,-0.16876,-0.12375,-0.12284,-0.23269,-0.16671,-0.212885,-0.191625,0.0498465,0.7625413107165862,1.2762503052603549
22,34500000,0.18011,0.74878,0.92109,0.71286,0.036231,0.19824,0.2706699999999999,0.21285,-0.2469199999999999,0.5887100000000001,0.11432,0.83165,0.78122,0.32077,0.0556669999999999,0.5139,0.74857,0.71095,0.51184,0.62145,-0.063043,0.8437399999999999,0.81413,0.13508,0.91266,0.88081,0.69897,-0.044377,0.88744,0.49698,0.58844,0.67005,0.5204300000000001,0.71658,0.4144199999999999,0.094145,0.5556,0.7280800000000001,0.8916799999999999,0.5736600000000001,0.4863399999999999,0.21849,-0.2498,0.63373,0.3301699999999999,-0.022813,-0.016352,0.76791,-0.17731,-0.1263099999999999,-0.12108,-0.22753,0.20657,-0.21497,0.23458,0.12076,0.6888085010563172,1.6054914760624257
23,36000000,0.2293099999999999,0.8761200000000001,1.237,0.86098,-0.11823,0.023108,0.51605,0.27624,-0.22657,0.76984,-0.073346,1.0761,1.114,0.29791,-0.083598,0.24564,0.7084699999999999,0.6037100000000001,0.29033,0.75466,0.18105,1.1321,0.63749,0.1207099999999999,1.0178,1.1889,0.77972,0.21564,1.1061,0.59411,0.71401,0.66323,0.42568,0.63945,0.59253,-0.063665,0.19265,0.30233,1.1565,0.80108,0.4332,0.17487,-0.3394,0.4935199999999999,0.27104,-0.007968,-0.014818,1.0977,-0.18235,-0.13338,-0.11275,-0.22795,0.44363,-0.20586,0.55608,0.38335,0.6427202237459103,1.8878028928618635
24,37500000,0.20498,0.92536,1.0684,0.71707,0.021539,0.13133,0.48594,0.35839,-0.18304,0.57543,0.023553,0.99022,0.86959,0.37493,-0.031924,0.37404,0.73552,0.70591,0.54548,0.6732,-0.0661679999999999,0.87372,0.8494700000000001,0.0310279999999999,1.0582,1.0207,0.79871,0.0309899999999999,0.99287,0.51762,0.65645,0.71439,0.49735,0.76957,0.5040899999999999,0.037596,0.51344,0.4392,0.99644,0.7079,0.41613,0.16972,-0.31742,0.68033,0.34439,0.032837,-0.00351,0.8468,-0.18066,-0.14509,-0.12035,-0.2323,0.32755,-0.20856,0.43946,0.24628,0.7142085969135546,1.6788686147979188
25,39000000,0.069829,0.7128899999999999,0.70391,0.5421699999999999,0.054247,0.26219,0.3073,0.25832,-0.0786169999999999,0.41996,-0.053752,0.6605,0.58719,0.16373,0.0635039999999999,0.55275,0.88551,0.6703100000000001,0.45469,0.47655,-0.18006,0.64741,0.79895,0.07501,0.84257,0.66803,0.599,-0.009692,0.728,0.32511,0.3764,0.64613,0.5752,0.5784699999999999,0.40306,0.061979,0.85029,0.70382,0.67538,0.62832,0.42476,0.16708,-0.18871,0.51989,0.24031,-0.0065099999999999,-0.089583,0.54437,-0.17663,-0.11756,-0.12378,-0.2230099999999999,0.10187,-0.20802,0.019496,0.082683,0.7496366785680879,1.3944340461426243
26,40500000,-0.041166,0.42499,0.32203,0.21927,0.088193,0.43738,0.016475,0.013559,0.032323,0.11578,0.2499199999999999,0.2000299999999999,0.21778,-0.0451089999999999,0.28475,0.74587,0.6080300000000001,0.42733,0.38293,0.18571,-0.24806,0.2626,0.84259,0.10321,0.3983,0.1791,0.29064,-0.18147,0.2773,0.056013,0.19592,0.34363,0.59987,0.26242,0.0772549999999999,0.08885,1.7746,0.98619,0.30179,0.3506599999999999,0.37293,0.0564029999999999,-0.066571,0.45879,0.14043,0.050367,-0.0496519999999999,0.14642,-0.16925,-0.1204799999999999,-0.12552,-0.2280599999999999,-0.1709,-0.20969,-0.25796,0.019068,0.8124797055944083,1.0160997119269934
27,42000000,-0.049749,0.31866,0.2536049999999999,0.172865,0.0778954999999999,0.312535,0.0896035,0.0693805,-0.040995,0.1231799999999999,0.33776,0.16619,0.2194499999999999,-0.050432,0.318615,0.61476,0.5118800000000001,0.49758,0.35197,0.1454349999999999,-0.259825,0.1892249999999999,0.73045,0.1915049999999999,0.35729,0.2102149999999999,0.2577399999999999,-0.14919,0.24011,0.04506,0.2342899999999999,0.36357,0.5798650000000001,0.25442,0.1167899999999999,0.04314,1.33765,0.795255,0.2714499999999999,0.364035,0.357515,0.0851915,0.013321,0.45784,0.095855,0.0998505,-0.0602914999999999,0.11422,-0.17248,-0.12282,-0.12833,-0.22116,-0.2375499999999999,-0.210855,-0.331955,-0.025431,0.8007042554699477,1.1078891022861237
28,43500000,-0.1422,0.2321099999999999,0.0193485,0.0451489999999999,0.018323,0.232295,-0.06391,0.022244,0.133965,-0.011584,0.350755,-0.1079,-0.015377,-0.0732749999999999,0.29428,0.2613999999999999,0.29327,0.227855,0.30122,-0.1141449999999999,-0.2992749999999999,0.0125154999999999,0.341115,0.10669,0.11051,0.0142435,0.12525,-0.18982,0.0062489999999999,-0.0985095,0.094709,0.38771,0.42634,0.12442,0.0552899999999999,0.0454865,0.12878,0.1312149999999999,-0.0075794999999999,0.1279549999999999,0.37782,0.0933735,0.0291524999999999,0.406165,0.0469195,0.128865,0.025879,-0.074304,-0.16238,-0.1227649999999999,-0.12552,-0.2239749999999999,-0.453635,-0.21926,-0.47158,-0.0003769999999999,0.8334730419223794,0.9309290128720952
29,45000000,-0.138685,0.24147,-0.0314435,-0.02906,0.089977,0.19344,-0.100925,0.0899129999999999,0.028593,-0.0575964999999999,0.5684400000000001,-0.13615,-0.035696,-0.0117175,0.3565399999999999,0.1976649999999999,0.217565,0.1359149999999999,0.34329,-0.139005,-0.2991,0.00732,0.2447349999999999,0.160905,0.0291684999999999,0.0277365,0.104905,-0.166625,0.017043,-0.022434,0.054793,0.26898,0.305245,0.0053139999999999,0.0485204999999999,0.0807479999999999,0.0735349999999999,0.0733605,-0.008577,-0.105055,0.3242,0.0302634999999999,0.1446899999999999,0.3429299999999999,-0.0003404999999999,0.033706,0.055919,-0.0680055,-0.15392,-0.12729,-0.124165,-0.225405,-0.43945,-0.211255,-0.510775,-0.1288,0.8396770275465063,0.8849706544268923
30,46500000,-0.17059,0.13667,-0.19794,-0.08991,0.094195,0.17021,-0.2674,0.058433,-0.0135139999999999,-0.21051,0.50152,-0.29305,-0.19236,-0.2028599999999999,0.4082699999999999,0.2775,0.2044099999999999,0.086517,0.3940599999999999,-0.1591,-0.33768,-0.17613,0.25109,0.16099,-0.070986,-0.16766,-0.00129,-0.18014,-0.11606,-0.16541,-0.14531,0.25876,0.41305,-0.064876,-0.0704429999999999,0.18005,0.22036,0.20001,-0.15162,-0.15623,0.21327,-0.057974,0.1194799999999999,0.44536,-0.031992,0.15442,-0.010362,-0.2487,-0.14931,-0.10378,-0.12394,-0.2201199999999999,-0.46008,-0.21273,-0.49047,-0.084101,0.8443641349476396,0.8412763727090908
31,48000000,-0.179505,0.242045,-0.2376599999999999,-0.052717,0.1982699999999999,0.28448,-0.296275,0.00799,0.002615,-0.23772,0.53263,-0.282315,-0.198645,-0.1166899999999999,0.29244,0.2437,0.2195449999999999,0.18954,0.6102449999999999,-0.13948,-0.3220249999999999,-0.205605,0.27997,0.14486,0.014628,-0.18227,0.0235889999999999,-0.2163099999999999,-0.130855,-0.10205,-0.0847864999999999,0.421005,0.519255,-0.097457,-0.071626,0.273445,0.14522,0.27687,-0.19418,-0.224725,0.293325,-0.0289379999999999,0.11618,0.479955,-0.0384075,0.053951,0.010189,-0.29725,-0.1550549999999999,-0.116865,-0.12958,-0.224865,-0.546505,-0.212375,-0.57323,-0.2114599999999999,0.846945986962489,0.8426919834342472
32,49500000,-0.1052999999999999,0.5969150000000001,-0.0582354999999999,0.0859059999999999,0.2483049999999999,0.41716,-0.12422,0.0177959999999999,0.001397,-0.13302,0.5083,-0.177145,-0.15816,-0.0693709999999999,0.3828249999999999,0.31045,0.343395,0.264615,0.684735,-0.0934885,-0.339945,-0.069809,0.38754,0.1803799999999999,0.20972,-0.0737654999999999,0.0769519999999999,-0.209775,0.0215754999999999,0.2127149999999999,-0.0040395,0.5834900000000001,0.598275,0.0040064999999999,0.024904,0.257085,0.205535,0.28874,-0.0303905,-0.1033749999999999,0.42041,0.0597714999999999,0.074351,0.6450549999999999,0.0272669999999999,0.114285,0.1335549999999999,-0.22742,-0.160985,-0.1163849999999999,-0.1273099999999999,-0.22979,-0.4975,-0.218235,-0.5336650000000001,-0.0888144999999999,0.8421260357807276,0.8385673178887734
33,51000000,-0.0523084999999999,0.807515,0.30192,0.3193049999999999,0.1156249999999999,0.2056999999999999,0.0210405,0.1404099999999999,-0.08854,0.1472649999999999,0.2809549999999999,0.270155,0.237125,-0.016304,0.2900049999999999,0.309475,0.567825,0.314415,0.50533,0.1301,-0.273615,0.355005,0.42967,0.0259445,0.5764199999999999,0.3244249999999999,0.320335,-0.13915,0.35273,0.4212399999999999,0.263955,0.639945,0.532485,0.215,0.109195,0.150615,0.1687199999999999,0.2658899999999999,0.2533299999999999,0.1845849999999999,0.39658,0.154665,-0.049351,0.682205,0.2473249999999999,0.0627525,0.022841,0.12089,-0.17425,-0.114975,-0.13152,-0.22892,-0.2882,-0.215175,-0.35105,0.0438975,0.8105279831605341,1.0380560489609236
34,52500000,-0.052045,0.63826,0.39207,0.39829,0.04507,0.20856,0.10102,0.13574,-0.038105,0.26577,0.26495,0.41656,0.34593,0.062918,0.1582299999999999,0.26507,0.39204,0.2173699999999999,0.42699,0.1379,-0.24148,0.4134199999999999,0.4181399999999999,0.10004,0.48946,0.42803,0.32016,-0.081286,0.4164,0.42918,0.36613,0.6023,0.3486,0.28574,0.21558,-0.001321,0.18711,0.19278,0.37505,0.12533,0.3040199999999999,0.1011,-0.10317,0.6346,0.077494,0.028513,-0.067893,0.21861,-0.16677,-0.12115,-0.11684,-0.22161,-0.1859,-0.21197,-0.21677,-0.063356,0.7944744455391722,1.1922358829026054
35,54000000,-0.015744,0.57234,0.5109199999999999,0.42826,0.008684,0.083063,0.16266,0.2324099999999999,-0.072568,0.2705599999999999,0.22845,0.52937,0.4101399999999999,0.1963099999999999,0.074371,0.1909799999999999,0.4688199999999999,0.42763,0.2676,0.24614,-0.21624,0.51453,0.462,0.055022,0.6187699999999999,0.4587,0.37526,-0.084767,0.48982,0.35084,0.45283,0.46541,0.39575,0.34745,0.21291,-0.03121,0.31115,0.1838,0.48518,0.35672,0.30461,0.050209,-0.1155099999999999,0.5089100000000001,0.085505,-0.008361,-0.091454,0.35176,-0.16543,-0.13237,-0.11844,-0.22862,-0.016126,-0.20645,-0.10223,0.12732,0.7817866139028279,1.2830157838813143
